UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS
EQP0000000069999199;I01G0357;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA EMILIO ALFREDO AUGUSTO JACOB SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.000009200;-40.741129100;G0;ESSMJ-I01SP45;ESSMJ-I01SP45-SS5
EQP0000000070077081;I01G0188;CTO - OPTAP-B 60/40;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES 1160;SANTA MARIA DE JETIBA;-20.024933600;-40.744407600;G0;ESSMJ-I01SP24;ESSMJ-I01SP24-SS3
EQP0000000070024045;I01GP244;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESSMJ_G1I01;RUA PETUNIA SANTA MARIA DE JETIBA CENTRO 29645000 ES 317;SANTA MARIA DE JETIBA;-20.022804700;-40.747016200;GP;ESSMJ-I01SP31;ESSMJ-I01SP31-SS4
EQP0000000070034756;I01G0110;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA LUTERANA SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.028897200;-40.747760900;G0;ESSMJ-I01SP14;ESSMJ-I01SP14-SS6
EQP0000000070006798;I01G0095;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA JANETTA EMILIA SCHULZ ROSS SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.027274500;-40.753997700;G0;ESSMJ-I01SP12;ESSMJ-I01SP12-SS7
EQP0000000070040820;I01G0113;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA FLORIANO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.028856100;-40.741681000;G0;ESSMJ-I01SP15;ESSMJ-I01SP15-SS1
EQP0000000070026291;I01G0055;CTO - OPTAP-B 90/10;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES 455;SANTA MARIA DE JETIBA;-20.030420800;-40.740336600;G0;ESSMJ-I01SP7;ESSMJ-I01SP7-SS7
EQP0000000070019930;I01G0134;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA HENRIQUE POTRAZ SANTA MARIA DE JETIBA CENTRO 29645000 ES 151;SANTA MARIA DE JETIBA;-20.027589700;-40.741041000;G0;ESSMJ-I01SP17;ESSMJ-I01SP17-SS6
EQP0000000070018668;I01G0136;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA GUERLINA KUSTER SANTA MARIA DE JETIBA CENTRO 29645000 ES 35;SANTA MARIA DE JETIBA;-20.027416000;-40.741552300;G0;ESSMJ-I01SP17;ESSMJ-I01SP17-SS8
EQP0000000069957208;I01G0391;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.012884600;-40.744787900;G0;ESSMJ-I01SP49;ESSMJ-I01SP49-SS7
EQP0000000069956459;I01G0407;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.014323900;-40.745416000;G0;ESSMJ-I01SP51;ESSMJ-I01SP51-SS7
EQP0000000070020548;I01G0042;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA TERCIO CORREA DOS SANTOS SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.032682500;-40.740270900;G0;ESSMJ-I01SP6;ESSMJ-I01SP6-SS2
EQP0000000070019779;I01G0176;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA NICOLAU REINKE SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.023303300;-40.744548400;G0;ESSMJ-I01SP22;ESSMJ-I01SP22-SS8
EQP0000000069955473;I01G0406;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.013900700;-40.744975200;G0;ESSMJ-I01SP51;ESSMJ-I01SP51-SS6
EQP0000000069926398;I01G0418;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.017600400;-40.759346700;G0;ESSMJ-I01SP53;ESSMJ-I01SP53-SS2
EQP0000000070026297;I01G0340;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 59;SANTA MARIA DE JETIBA;-19.994514500;-40.745666300;G0;ESSMJ-I01SP43;ESSMJ-I01SP43-SS4
EQP0000000069918258;I01G0470;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.016574700;-40.749358500;G0;ESSMJ-I01SP59;ESSMJ-I01SP59-SS6
EQP0000000070037057;I01G0107;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA WALDEMAR DETTMANN SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.027371600;-40.745699500;G0;ESSMJ-I01SP14;ESSMJ-I01SP14-SS3
EQP0000000070027075;I01G0307;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA JOZINA KEPPO GUMS SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.005158300;-40.741167800;G0;ESSMJ-I01SP39;ESSMJ-I01SP39-SS3
EQP0000000069909325;I01G0447;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.018424600;-40.753428900;G0;ESSMJ-I01SP56;ESSMJ-I01SP56-SS7
EQP0000000069992382;I01G0373;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.005847000;-40.746533300;G0;ESSMJ-I01SP47;ESSMJ-I01SP47-SS5
EQP0000000069966759;I01G0382;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA 24 DE JUNHO SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.009533100;-40.746134100;G0;ESSMJ-I01SP48;ESSMJ-I01SP48-SS6
EQP0000000070009257;I01G0222;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA DOS EVANGELICOS SANTA MARIA DE JETIBA CENTRO 29645000 ES 170;SANTA MARIA DE JETIBA;-20.023025900;-40.746300100;G0;ESSMJ-I01SP28;ESSMJ-I01SP28-SS5
EQP0000000070040453;I01G0114;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA FLORIANO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.028399500;-40.741948600;G0;ESSMJ-I01SP15;ESSMJ-I01SP15-SS2
EQP0000000069916706;I01G0463;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 35;SANTA MARIA DE JETIBA;-20.016662500;-40.751304000;G0;ESSMJ-I01SP58;ESSMJ-I01SP58-SS7
EQP0000000070027980;I01G0053;CTO - OPTAP-B 85/15;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES 231;SANTA MARIA DE JETIBA;-20.032584300;-40.739507100;G0;ESSMJ-I01SP7;ESSMJ-I01SP7-SS5
EQP0000000069947753;I01G0400;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.014848900;-40.745886100;G0;ESSMJ-I01SP50;ESSMJ-I01SP50-SS8
EQP0000000070008441;I01G0349;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA ARNO BERGER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 321;SANTA MARIA DE JETIBA;-19.997654500;-40.741480800;G0;ESSMJ-I01SP44;ESSMJ-I01SP44-SS5
EQP0000000070031528;I01G0060;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA DOUTOR MARTINHO LUTERO SANTA MARIA DE JETIBA CENTRO 29645000 ES 30;SANTA MARIA DE JETIBA;-20.029606400;-40.741485700;G0;ESSMJ-I01SP8;ESSMJ-I01SP8-SS4
EQP0000000070015793;I01G0181;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA NICOLAU REINKE SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.023987300;-40.744772100;G0;ESSMJ-I01SP23;ESSMJ-I01SP23-SS5
EQP0000000069940545;I01G0429;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 112;SANTA MARIA DE JETIBA;-20.017877300;-40.755671300;G0;ESSMJ-I01SP54;ESSMJ-I01SP54-SS5
EQP0000000070033726;I01G0316;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA RODOLFO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 71;SANTA MARIA DE JETIBA;-20.000936600;-40.739172400;G0;ESSMJ-I01SP40;ESSMJ-I01SP40-SS4
EQP0000000069971997;I01G0370;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-19.998513500;-40.745716000;G0;ESSMJ-I01SP47;ESSMJ-I01SP47-SS2
EQP0000000069936957;I01G0434;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA BELA ALVORADA SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.020189300;-40.756807500;G0;ESSMJ-I01SP55;ESSMJ-I01SP55-SS2
EQP0000000070007393;I01G0094;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.026425800;-40.755459000;G0;ESSMJ-I01SP12;ESSMJ-I01SP12-SS6
EQP0000000069957984;I01G0390;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.012185100;-40.745119600;G0;ESSMJ-I01SP49;ESSMJ-I01SP49-SS6
EQP0000000070011368;I01G0100;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.026312100;-40.752863600;G0;ESSMJ-I01SP13;ESSMJ-I01SP13-SS4
EQP0000000070018111;I01G0045;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA DO IMIGRANTE (CENTRO) SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.032330200;-40.740063600;G0;ESSMJ-I01SP6;ESSMJ-I01SP6-SS5
EQP0000000070026837;I01G0295;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.001374300;-40.730087500;G0;ESSMJ-I01SP37;ESSMJ-I01SP37-SS7
EQP0000000070054437;I01G0012;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA HERMAN MIERTSCHINK SANTA MARIA DE JETIBA CENTRO 29645000 ES 91;SANTA MARIA DE JETIBA;-20.031020400;-40.741600800;G0;ESSMJ-I01SP2;ESSMJ-I01SP2-SS4
EQP0000000070033723;I01G0112;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA LUTERANA SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.026983500;-40.744805000;G0;ESSMJ-I01SP14;ESSMJ-I01SP14-SS8
EQP0000000070025136;I01G0339;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-19.993423900;-40.746033000;G0;ESSMJ-I01SP43;ESSMJ-I01SP43-SS3
EQP0000000070021578;I01G0040;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA FRANCISCO SCHWARTZ SANTA MARIA DE JETIBA CENTRO 29645000 ES 89;SANTA MARIA DE JETIBA;-20.030058900;-40.741726400;G0;ESSMJ-I01SP5;ESSMJ-I01SP5-SS8
EQP0000000070011033;I01G0101;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.025811300;-40.753605200;G0;ESSMJ-I01SP13;ESSMJ-I01SP13-SS5
EQP0000000070029583;I01G0293;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA JOSE CONTE SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.000747500;-40.730703600;G0;ESSMJ-I01SP37;ESSMJ-I01SP37-SS5
EQP0000000070006401;I01G0206;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA GUILHERME MIERTSCHINK SANTA MARIA DE JETIBA CENTRO 29645000 ES 20;SANTA MARIA DE JETIBA;-20.025678000;-40.744509300;G0;ESSMJ-I01SP26;ESSMJ-I01SP26-SS6
EQP0000000070040731;I01G0279;CTO - OPTAP-B 90/10;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.018897600;-40.747137400;G0;ESSMJ-I01SP35;ESSMJ-I01SP35-SS7
EQP0000000070042531;I01G0277;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA ALBERTO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES 49;SANTA MARIA DE JETIBA;-20.020239800;-40.747363700;G0;ESSMJ-I01SP35;ESSMJ-I01SP35-SS5
EQP0000000070024723;I01G0076;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.029420800;-40.760587700;G0;ESSMJ-I01SP10;ESSMJ-I01SP10-SS4
EQP0000000070018906;I01G0043;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA TERCIO CORREA DOS SANTOS SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.033330800;-40.739851300;G0;ESSMJ-I01SP6;ESSMJ-I01SP6-SS3
EQP0000000069943371;I01G0428;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.018622400;-40.755623100;G0;ESSMJ-I01SP54;ESSMJ-I01SP54-SS4
EQP0000000070033571;I01G0163;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA GUSTAVO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES 100;SANTA MARIA DE JETIBA;-20.025317400;-40.741832800;G0;ESSMJ-I01SP21;ESSMJ-I01SP21-SS3
EQP0000000070025011;I01G0309;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA WALTER BERTHOLD CARL DOBRUNS SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 430;SANTA MARIA DE JETIBA;-20.006094800;-40.741177500;G0;ESSMJ-I01SP39;ESSMJ-I01SP39-SS5
EQP0000000070014386;I01G0182;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA NICOLAU REINKE SANTA MARIA DE JETIBA CENTRO 29645000 ES 25;SANTA MARIA DE JETIBA;-20.023759700;-40.744807700;G0;ESSMJ-I01SP23;ESSMJ-I01SP23-SS6
EQP0000000070054785;I01G0011;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA TERCIO CORREA DOS SANTOS SANTA MARIA DE JETIBA CENTRO 29645000 ES 107;SANTA MARIA DE JETIBA;-20.031108500;-40.741121900;G0;ESSMJ-I01SP2;ESSMJ-I01SP2-SS3
EQP0000000070010711;I01G0102;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.026960300;-40.753724000;G0;ESSMJ-I01SP13;ESSMJ-I01SP13-SS6
EQP0000000070030381;I01G0343;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-19.995501900;-40.743706000;G0;ESSMJ-I01SP43;ESSMJ-I01SP43-SS7
EQP0000000070011168;I01G0247;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA PETUNIA SANTA MARIA DE JETIBA CENTRO 29645000 ES 80;SANTA MARIA DE JETIBA;-20.021473200;-40.747699600;G0;ESSMJ-I01SP31;ESSMJ-I01SP31-SS7
EQP0000000069935526;I01G0436;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA DEZENOVE DE ABRIL SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.020587600;-40.756017600;G0;ESSMJ-I01SP55;ESSMJ-I01SP55-SS4
EQP0000000070021862;I01G0173;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA BERTHOLDO JACOB SANTA MARIA DE JETIBA CENTRO 29645000 ES 56;SANTA MARIA DE JETIBA;-20.022674400;-40.743445900;G0;ESSMJ-I01SP22;ESSMJ-I01SP22-SS5
EQP0000000070011925;I01G0300;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA HENRIQUE JOAO JULIO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.003335500;-40.735989400;G0;ESSMJ-I01SP38;ESSMJ-I01SP38-SS4
EQP0000000069933841;I01G0438;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA LUIS EMILIO BARTH SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 43;SANTA MARIA DE JETIBA;-20.019477700;-40.756490300;G0;ESSMJ-I01SP55;ESSMJ-I01SP55-SS6
EQP0000000070027228;I01G0087;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA RAULINO BRAUN SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.029432500;-40.755947200;G0;ESSMJ-I01SP11;ESSMJ-I01SP11-SS7
EQP0000000069997511;I01G0366;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 2030;SANTA MARIA DE JETIBA;-20.001214900;-40.741364500;G0;ESSMJ-I01SP46;ESSMJ-I01SP46-SS5
EQP0000000070014943;I01G0149;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA HENRIQUE POTRAZ SANTA MARIA DE JETIBA CENTRO 29645000 ES 331;SANTA MARIA DE JETIBA;-20.026478400;-40.742140200;G0;ESSMJ-I01SP19;ESSMJ-I01SP19-SS5
EQP0000000070007007;I01G0351;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA ARNO BERGER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN1;SANTA MARIA DE JETIBA;-19.999014900;-40.741228300;G0;ESSMJ-I01SP44;ESSMJ-I01SP44-SS7
EQP0000000069930368;I01G0411;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.019164200;-40.761919200;G0;ESSMJ-I01SP52;ESSMJ-I01SP52-SS3
EQP0000000070039870;I01G0115;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA FLORIANO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES 184;SANTA MARIA DE JETIBA;-20.028031900;-40.742189200;G0;ESSMJ-I01SP15;ESSMJ-I01SP15-SS3
EQP0000000070017084;I01G0180;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA NICOLAU REINKE SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.022975900;-40.742645300;G0;ESSMJ-I01SP23;ESSMJ-I01SP23-SS4
EQP0000000070032374;I01G0166;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA EMILIA ROEPKE BOLDT SANTA MARIA DE JETIBA CENTRO 29645000 ES 455;SANTA MARIA DE JETIBA;-20.025506800;-40.743432700;G0;ESSMJ-I01SP21;ESSMJ-I01SP21-SS6
EQP0000000069934889;I01G0437;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA LUIS EMILIO BARTH SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 65;SANTA MARIA DE JETIBA;-20.019695900;-40.756410200;G0;ESSMJ-I01SP55;ESSMJ-I01SP55-SS5
EQP0000000070004445;I01G0215;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA DOS EVANGELICOS SANTA MARIA DE JETIBA CENTRO 29645000 ES 90;SANTA MARIA DE JETIBA;-20.024910400;-40.745692000;G0;ESSMJ-I01SP27;ESSMJ-I01SP27-SS7
EQP0000000069970474;I01G0384;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 1214;SANTA MARIA DE JETIBA;-20.008455000;-40.744065600;G0;ESSMJ-I01SP48;ESSMJ-I01SP48-SS8
EQP0000000070029616;I01G0170;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA ARNOLD BEHREND SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.022719000;-40.745410800;G0;ESSMJ-I01SP22;ESSMJ-I01SP22-SS2
EQP0000000070021832;I01G0332;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-19.995020100;-40.746539100;G0;ESSMJ-I01SP42;ESSMJ-I01SP42-SS4
EQP0000000070004995;I01G0213;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA GUILHERME MIERTSCHINK SANTA MARIA DE JETIBA CENTRO 29645000 ES 141;SANTA MARIA DE JETIBA;-20.025902300;-40.745756200;G0;ESSMJ-I01SP27;ESSMJ-I01SP27-SS5
EQP0000000069953139;I01G0393;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.015699100;-40.738203700;G0;ESSMJ-I01SP50;ESSMJ-I01SP50-SS1
EQP0000000070049640;I01G0269;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA ANTONIO BEHREND SANTA MARIA DE JETIBA CENTRO 29645000 ES 75;SANTA MARIA DE JETIBA;-20.021842800;-40.745332400;G0;ESSMJ-I01SP34;ESSMJ-I01SP34-SS5
EQP0000000070055803;I01G0009;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA TERCIO CORREA DOS SANTOS SANTA MARIA DE JETIBA CENTRO 29645000 ES 221;SANTA MARIA DE JETIBA;-20.032178000;-40.740583600;G0;ESSMJ-I01SP2;ESSMJ-I01SP2-SS1
EQP0000000070029969;I01G0084;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA HENRIQUE EGGERT SANTA MARIA DE JETIBA CENTRO 29645000 ES 33;SANTA MARIA DE JETIBA;-20.030158200;-40.748724100;G0;ESSMJ-I01SP11;ESSMJ-I01SP11-SS4
EQP0000000070058811;I01G0368;CTO - OPTAP-B 70/30;ESSMJ_G1I01;LADEIRA AUGUSTO HENRIQUE BERTOLO SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 49;SANTA MARIA DE JETIBA;-20.001915300;-40.740708800;G0;ESSMJ-I01SP46;ESSMJ-I01SP46-SS7
EQP0000000069925192;I01G0424;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.018019700;-40.758261800;G0;ESSMJ-I01SP53;ESSMJ-I01SP53-SS8
EQP0000000069919150;I01G0471;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.017081700;-40.749789200;G0;ESSMJ-I01SP59;ESSMJ-I01SP59-SS7
EQP0000000069912858;I01G0468;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.014626600;-40.746527900;G0;ESSMJ-I01SP59;ESSMJ-I01SP59-SS4
EQP0000000069924916;I01G0440;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 1184;SANTA MARIA DE JETIBA;-20.018552700;-40.757981400;G0;ESSMJ-I01SP55;ESSMJ-I01SP55-SS8
EQP0000000070023855;I01G0311;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA WALTER BERTHOLD CARL DOBRUNS SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 347;SANTA MARIA DE JETIBA;-20.004633000;-40.740442500;G0;ESSMJ-I01SP39;ESSMJ-I01SP39-SS7
EQP0000000069928867;I01G0413;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 83;SANTA MARIA DE JETIBA;-20.019082900;-40.760147200;G0;ESSMJ-I01SP52;ESSMJ-I01SP52-SS5
EQP0000000070008194;I01G0093;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.025626600;-40.756519300;G0;ESSMJ-I01SP12;ESSMJ-I01SP12-SS5
EQP0000000070032239;I01G0291;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA HENRIQUE JOAO JULIO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 946;SANTA MARIA DE JETIBA;-20.002290400;-40.733115600;G0;ESSMJ-I01SP37;ESSMJ-I01SP37-SS3
EQP0000000070044997;I01G0270;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA ROLF POTRATZ SANTA MARIA DE JETIBA CENTRO 29645000 ES 44;SANTA MARIA DE JETIBA;-20.021598100;-40.746228500;G0;ESSMJ-I01SP34;ESSMJ-I01SP34-SS6
