UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000014661738;I01GP2151;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;RSUGN_G1I01;RUA GENERAL CANABARRO URUGUAIANA CENTRO 97501693 RS 2739;URUGUAIANA;-29.762401200;-57.086136800;GP;RSUGN-I01SP269;RSUGN-I01SP269-SS7;BR-RSUGN01-OLT02-NK;1/1/4/10
EQP0000000017281718;I01GP2007;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;RSUGN_G1I01;RUA DOUTOR MAIA URUGUAIANA BELA VISTA 97501768 RS 2216;URUGUAIANA;-29.759964500;-57.091530800;GP;RSUGN-I01SP251;RSUGN-I01SP251-SS7;BR-RSUGN01-OLT02-NK;1/1/3/10
EQP0000000002789709;I01G0592;CTO SPLITTER 1 8;RSUGN_G1I01;RUA VENANCIO AIRES URUGUAIANA SANTO ANTONIO 97502145 RS 1535;URUGUAIANA;-29.753202800;-57.075149900;G0;RSUGN-I01SP74;RSUGN-I01SP74-SS8;BR-RSUGN01-OLT01-NK;1/1/4/9
EQP0000000002105443;I01G02172;CTO SPLITTER 1 8;RSUGN_G1I01;RUA GENERAL VITORINO URUGUAIANA NOVA ESPERANCA 97503266 RS SN;URUGUAIANA;-29.764925900;-57.090799800;G0;RSUGN-I01SP272;RSUGN-I01SP272-SS4;BR-RSUGN01-OLT02-NK;1/1/4/13
EQP0000000002094821;I01G01413;CTO SPLITTER 1 8;RSUGN_G1I01;RUA SETE DE SETEMBRO URUGUAIANA CENTRO 97501618 RS 1478;URUGUAIANA;-29.752233400;-57.081689000;G0;RSUGN-I01SP177;RSUGN-I01SP177-SS5;BR-RSUGN01-OLT01-NK;1/1/8/8
EQP0000000003845646;I01G01718;CTO SPLITTER 1 8;RSUGN_G1I01;RUA DOMINGOS DE ALMEIDA URUGUAIANA CENTRO 97501516 RS 1819;URUGUAIANA;-29.755741600;-57.084760200;G0;RSUGN-I01SP215;RSUGN-I01SP215-SS6;BR-RSUGN01-OLT02-NK;1/1/1/16
EQP0000000014401139;I01GP2118;CTO SPLITTER 1 8;RSUGN_G1I01;RUA TREZE DE MAIO URUGUAIANA NOVA ESPERANCA 97503284 RS 2512;URUGUAIANA;-29.762043300;-57.089760400;GP;RSUGN-I01SP265;RSUGN-I01SP265-SS6;BR-RSUGN01-OLT02-NK;1/1/4/8
EQP0000000002256261;I01G0841;CTO SPLITTER 1 8;RSUGN_G1I01;RUA DOUTOR MAIA URUGUAIANA SAO JOAO 97502496 RS 2958;URUGUAIANA;-29.759666200;-57.072147100;G0;RSUGN-I01SP106;RSUGN-I01SP106-SS1;BR-RSUGN01-OLT01-NK;1/1/5/11
EQP0000000002822242;I01G01093;CTO SPLITTER 1 8;RSUGN_G1I01;RUA PRADO LIMA URUGUAIANA SAO JOAO 97502584 RS 3584;URUGUAIANA;-29.765152500;-57.077260400;G0;RSUGN-I01SP137;RSUGN-I01SP137-SS5;BR-RSUGN01-OLT01-NK;1/1/6/16
EQP0000000002110534;I01G0284;CTO SPLITTER 1 8;RSUGN_G1I01;RUA TREZE DE MAIO URUGUAIANA RIO BRANCO 97504078 RS 364;URUGUAIANA;-29.781422100;-57.089653400;G0;RSUGN-I01SP36;RSUGN-I01SP36-SS4;BR-RSUGN01-OLT01-NK;1/1/2/9
EQP0000000002099817;I01G01822;CTO SPLITTER 1 8;RSUGN_G1I01;RUA SANTANA URUGUAIANA CENTRO 97501540 RS 2362;URUGUAIANA;-29.757022000;-57.090045600;G0;RSUGN-I01SP228;RSUGN-I01SP228-SS6;BR-RSUGN01-OLT02-NK;1/1/2/11
EQP0000000002631869;I01G01356;CTO SPLITTER 1 8;RSUGN_G1I01;RUA GENERAL JOAO MANOEL URUGUAIANA BELA VISTA 97501864 RS 2949;URUGUAIANA;-29.751029300;-57.084086200;G0;RSUGN-I01SP170;RSUGN-I01SP170-SS4;BR-RSUGN01-OLT01-NK;1/1/8/3
EQP0000000002789850;I01G0587;CTO SPLITTER 1 8;RSUGN_G1I01;RUA VENANCIO AIRES URUGUAIANA SANTO ANTONIO 97502140 RS 1208;URUGUAIANA;-29.749593000;-57.075233900;G0;RSUGN-I01SP74;RSUGN-I01SP74-SS3;BR-RSUGN01-OLT01-NK;1/1/4/9
EQP0000000002107045;I01G0025;CTO SPLITTER 1 8;RSUGN_G1I01;TRAVESSA TRINTA E NOVE URUGUAIANA CABO LUIS QUEVEDO 97503722 RS 180;URUGUAIANA;-29.777614000;-57.110381000;G0;RSUGN-I01SP4;RSUGN-I01SP4-SS1;BR-RSUGN01-OLT01-NK;1/1/1/4
EQP0000000016367879;I01GP660;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;RSUGN_G1I01;RUA GENERAL BENTO MARTINS URUGUAIANA SANTANA 97502208 RS 4403;URUGUAIANA;-29.754726200;-57.068936900;GP;RSUGN-I01SP83;RSUGN-I01SP83-SS4;BR-RSUGN01-OLT01-NK;1/1/4/14
EQP0000000002256881;I01G0790;CTO SPLITTER 1 8;RSUGN_G1I01;RUA BENJAMIN CONSTANT URUGUAIANA SANTANA 97502340 RS 2044;URUGUAIANA;-29.757553900;-57.076676600;G0;RSUGN-I01SP99;RSUGN-I01SP99-SS6;BR-RSUGN01-OLT01-NK;1/1/5/6
EQP0000000002103587;I01G02092;CTO SPLITTER 1 8;RSUGN_G1I01;RUA QUINZE DE NOVEMBRO URUGUAIANA CENTRO 97501705 RS 2485;URUGUAIANA;-29.761847200;-57.088037600;G0;RSUGN-I01SP262;RSUGN-I01SP262-SS4;BR-RSUGN01-OLT02-NK;1/1/4/5
EQP0000000002406991;I01G01063;CTO SPLITTER 1 8;RSUGN_G1I01;RUA DOUTOR ANTONIO MONTEIRO URUGUAIANA SAO JOAO 97502640 RS 3465;URUGUAIANA;-29.770882000;-57.078589600;G0;RSUGN-I01SP133;RSUGN-I01SP133-SS7;BR-RSUGN01-OLT01-NK;1/1/6/13
EQP0000000002411672;I01G0996;CTO SPLITTER 1 8;RSUGN_G1I01;TRAVESSA GENUINO FONSECA SOARES URUGUAIANA SAO JOAO 97502562 RS 134;URUGUAIANA;-29.764161400;-57.071148900;G0;RSUGN-I01SP125;RSUGN-I01SP125-SS4;BR-RSUGN01-OLT01-NK;1/1/6/5
