UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS
EQP0000000004722812;I01G0257;CTO SPLITTER 1 8;ESVIA_G1I01;RUA GOVERNADOR VALADARES VIANA MARCILIO DE NORONHA 29135498 ES SN;VIANA;-20.348159000;-40.429788400;G0;ESVIA-I01SP33;ESVIA-I01SP33-SS1
EQP0000000004664571;I01G01256;CTO SPLITTER 1 8;ESVIA_G1I01;RUA GERTRUDES VIANA VILA BETHANIA 29136052 ES 9;VIANA;-20.357557400;-40.409026200;G0;ESVIA-I01SP157;ESVIA-I01SP157-SS8
EQP0000000004496742;I01G01668;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ARACRUZ VIANA MARCILIO DE NORONHA 29135635 ES QD4-LT12;VIANA;-20.347531000;-40.422737900;G0;ESVIA-I01SP209;ESVIA-I01SP209-SS4
EQP0000000004687145;I01G01204;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 2;VIANA;-20.358959800;-40.405501000;G0;ESVIA-I01SP151;ESVIA-I01SP151-SS4
EQP0000000004528940;I01G01589;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BAURU VIANA MARCILIO DE NORONHA 29135375 ES QD40-LT10;VIANA;-20.347613600;-40.425662000;G0;ESVIA-I01SP199;ESVIA-I01SP199-SS5
EQP0000000004714185;I01G0283;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA RIO GRANDE DO SUL VIANA MARCILIO DE NORONHA 29135341 ES SN;VIANA;-20.352165800;-40.424747200;G0;ESVIA-I01SP36;ESVIA-I01SP36-SS3
EQP0000000004620625;I01G01507;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SAO CAETANO DO SUL VIANA MARCILIO DE NORONHA 29135416 ES SN;VIANA;-20.346946700;-40.429129700;G0;ESVIA-I01SP189;ESVIA-I01SP189-SS3
EQP0000000004777320;I01G0022;CTO SPLITTER 1 8;ESVIA_G1I01;RUA EVARISTO CANAL VIANA UNIVERSAL 29134513 ES 30;VIANA;-20.359938300;-40.452732300;G0;ESVIA-I01SP3;ESVIA-I01SP3-SS6
EQP0000000004492290;I01G01691;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BARRA DE SAO FRANCISCO VIANA MARCILIO DE NORONHA 29135632 ES QD4-LT28;VIANA;-20.346980600;-40.423146700;G0;ESVIA-I01SP212;ESVIA-I01SP212-SS3
EQP0000000004715331;I01G0280;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA RIO GRANDE DO SUL VIANA MARCILIO DE NORONHA 29135341 ES 6;VIANA;-20.350822100;-40.426096600;G0;ESVIA-I01SP35;ESVIA-I01SP35-SS8
EQP0000000004724108;I01G0135;CTO SPLITTER 1 8;ESVIA_G1I01;RUA MUTUM VIANA CANAA 29135053 ES 3;VIANA;-20.357013900;-40.439290600;G0;ESVIA-I01SP17;ESVIA-I01SP17-SS7
EQP0000000004654577;I01G01354;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ACEZILIO MARIANELLI VIANA VILA BETHANIA 29136020 ES SN;VIANA;-20.355371800;-40.415674900;G0;ESVIA-I01SP170;ESVIA-I01SP170-SS2
EQP0000000004690761;I01G01174;CTO SPLITTER 1 8;ESVIA_G1I01;RUA MINAS GERAIS VIANA VILA BETHANIA 29136092 ES 113;VIANA;-20.363497100;-40.405449400;G0;ESVIA-I01SP147;ESVIA-I01SP147-SS6
EQP0000000004528413;I01G01592;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BAURU VIANA MARCILIO DE NORONHA 29135375 ES QD37-LT46;VIANA;-20.346665800;-40.425377800;G0;ESVIA-I01SP199;ESVIA-I01SP199-SS8
EQP0000000004633119;I01G01394;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA MINAS GERAIS VIANA MARCILIO DE NORONHA 29135504 ES 1;VIANA;-20.340812400;-40.421654500;G0;ESVIA-I01SP175;ESVIA-I01SP175-SS2
EQP0000000004539571;I01G01542;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CAMPOS DO JORDAO VIANA MARCILIO DE NORONHA 29135388 ES QD42-LT21;VIANA;-20.345049800;-40.426453800;G0;ESVIA-I01SP193;ESVIA-I01SP193-SS6
EQP0000000004751016;I01G0075;CTO SPLITTER 1 8;ESVIA_G1I01;RUA MACHADO DE ASSIS VIANA UNIVERSAL 29134451 ES SN;VIANA;-20.359411900;-40.448650700;G0;ESVIA-I01SP10;ESVIA-I01SP10-SS3
EQP0000000004726050;I01G0131;CTO SPLITTER 1 8;ESVIA_G1I01;RUA FRANCISCO VIANA CANAA 29135060 ES 39;VIANA;-20.356155800;-40.438115600;G0;ESVIA-I01SP17;ESVIA-I01SP17-SS3
EQP0000000004750527;I01G0077;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CARLOS ALBERTO NASCIMENTO VIANA UNIVERSAL 29134457 ES 1;VIANA;-20.358553100;-40.447758800;G0;ESVIA-I01SP10;ESVIA-I01SP10-SS5
EQP0000000004746440;I01G0083;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA RESPLENDOR VIANA UNIVERSAL 29134683 ES 34;VIANA;-20.357842500;-40.445830500;G0;ESVIA-I01SP11;ESVIA-I01SP11-SS3
EQP0000000004713685;I01G0285;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BAJE VIANA MARCILIO DE NORONHA 29135356 ES QD26-LT19;VIANA;-20.351559600;-40.425174100;G0;ESVIA-I01SP36;ESVIA-I01SP36-SS5
EQP0000000004622574;I01G01524;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SAO PAULO VIANA MARCILIO DE NORONHA 29135397 ES QD60-LT3;VIANA;-20.348359600;-40.427389000;G0;ESVIA-I01SP191;ESVIA-I01SP191-SS4
EQP0000000004784922;I01G0088;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ANTONIO CONDE VIANA UNIVERSAL 29134686 ES SN;VIANA;-20.359783600;-40.445968100;G0;ESVIA-I01SP11;ESVIA-I01SP11-SS8
EQP0000000004643278;I01G01310;CTO SPLITTER 1 8;ESVIA_G1I01;RUA LUIZA CAZOTTI VIANA VILA BETHANIA 29136030 ES SN;VIANA;-20.357955300;-40.410830700;G0;ESVIA-I01SP164;ESVIA-I01SP164-SS6
EQP0000000004637082;I01GP1326;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 281;VIANA;-20.355980700;-40.410470500;GP;ESVIA-I01SP166;ESVIA-I01SP166-SS6
EQP0000000004705835;I01G0328;CTO SPLITTER 1 8;ESVIA_G1I01;RUA IRINEU GASPARINI VIANA PRIMAVERA 29135231 ES 25;VIANA;-20.353732500;-40.430126200;G0;ESVIA-I01SP41;ESVIA-I01SP41-SS8
EQP0000000004659833;I01G01281;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SANTA CLARA VIANA ARLINDO VILLASCHI 29136221 ES 31;VIANA;-20.360814400;-40.410667200;G0;ESVIA-I01SP161;ESVIA-I01SP161-SS1
EQP0000000004688948;I01G01178;CTO SPLITTER 1 8;ESVIA_G1I01;RUA AMAPA VIANA VILA BETHANIA 29136089 ES 37;VIANA;-20.360926100;-40.408369200;G0;ESVIA-I01SP148;ESVIA-I01SP148-SS2
EQP0000000004728125;I01G0152;CTO SPLITTER 1 8;ESVIA_G1I01;RUA RESPLENDOR VIANA CANAA 29135056 ES 68;VIANA;-20.358183900;-40.439332100;G0;ESVIA-I01SP19;ESVIA-I01SP19-SS8
EQP0000000004472925;I01G01750;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BAJE VIANA MARCILIO DE NORONHA 29135356 ES 2;VIANA;-20.353015100;-40.426176200;G0;ESVIA-I01SP219;ESVIA-I01SP219-SS6
EQP0000000004496118;I01G01672;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BARRA DE SAO FRANCISCO VIANA MARCILIO DE NORONHA 29135632 ES SN;VIANA;-20.349214500;-40.422966100;G0;ESVIA-I01SP209;ESVIA-I01SP209-SS8
EQP0000000004622795;I01G01431;CTO SPLITTER 1 8;ESVIA_G1I01;RUA DISTRITO FEDERAL VIANA MARCILIO DE NORONHA 29135575 ES SN;VIANA;-20.341814600;-40.420793200;G0;ESVIA-I01SP179;ESVIA-I01SP179-SS7
EQP0000000004493439;I01G01676;CTO SPLITTER 1 8;ESVIA_G1I01;RUA COLATINA VIANA MARCILIO DE NORONHA 29135644 ES QD1-LT52;VIANA;-20.351384600;-40.423680900;G0;ESVIA-I01SP210;ESVIA-I01SP210-SS4
EQP0000000004705197;I01G0315;CTO SPLITTER 1 8;ESVIA_G1I01;RUA F VIANA PRIMAVERA 29135000 ES SN;VIANA;-20.351886500;-40.431664200;G0;ESVIA-I01SP40;ESVIA-I01SP40-SS3
EQP0000000004620935;I01G01440;CTO SPLITTER 1 8;ESVIA_G1I01;RUA AMAPA VIANA MARCILIO DE NORONHA 29135560 ES 23;VIANA;-20.343044700;-40.420936100;G0;ESVIA-I01SP180;ESVIA-I01SP180-SS8
EQP0000000004776663;I01G0069;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ANTONIO CONDE VIANA UNIVERSAL 29134686 ES SN;VIANA;-20.359693400;-40.446965100;G0;ESVIA-I01SP9;ESVIA-I01SP9-SS5
EQP0000000004666123;I01G01245;CTO SPLITTER 1 8;ESVIA_G1I01;RUA OLIVAL PIMENTEL VIANA VILA BETHANIA 29136073 ES 30;VIANA;-20.359776900;-40.409103700;G0;ESVIA-I01SP156;ESVIA-I01SP156-SS5
EQP0000000004734829;I01G0234;CTO SPLITTER 1 8;ESVIA_G1I01;RUA MIRIM VIANA CANAA 29135094 ES SN;VIANA;-20.357985400;-40.437159900;G0;ESVIA-I01SP30;ESVIA-I01SP30-SS2
EQP0000000004478354;I01G01738;CTO SPLITTER 1 8;ESVIA_G1I01;RUA WALDIMIRO CANDIDO DE SOUZA VIANA PRIMAVERA 29135177 ES SN;VIANA;-20.356311200;-40.423431300;G0;ESVIA-I01SP218;ESVIA-I01SP218-SS2
EQP0000000004707501;I01G0363;CTO SPLITTER 1 8;ESVIA_G1I01;RODOVIA GOVERNADOR MARIO COVAS VIANA PRIMAVERA 29135160 ES SN;VIANA;-20.357112100;-40.427267700;G0;ESVIA-I01SP46;ESVIA-I01SP46-SS3
EQP0000000004665134;I01G01247;CTO SPLITTER 1 8;ESVIA_G1I01;RUA OLIVAL PIMENTEL VIANA VILA BETHANIA 29136073 ES 12;VIANA;-20.358983200;-40.409498100;G0;ESVIA-I01SP156;ESVIA-I01SP156-SS7
EQP0000000004632333;I01G01410;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA ANTONIO FREIRE VIANA MARCILIO DE NORONHA 29135323 ES 113;VIANA;-20.343667100;-40.418362200;G0;ESVIA-I01SP177;ESVIA-I01SP177-SS2
EQP0000000004489580;I01G01688;CTO SPLITTER 1 8;ESVIA_G1I01;RUA PANCAS VIANA MARCILIO DE NORONHA 29135647 ES QD1-LT26;VIANA;-20.349361200;-40.422113900;G0;ESVIA-I01SP211;ESVIA-I01SP211-SS8
EQP0000000004714329;I01G0282;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA RIO GRANDE DO SUL VIANA MARCILIO DE NORONHA 29135341 ES SN;VIANA;-20.351771500;-40.424230500;G0;ESVIA-I01SP36;ESVIA-I01SP36-SS2
EQP0000000004668996;I01G01268;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA ESPIRITO SANTO VIANA VILA BETHANIA 29136096 ES 7;VIANA;-20.357422600;-40.407250400;G0;ESVIA-I01SP159;ESVIA-I01SP159-SS4
EQP0000000004707209;I01G0366;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA TEREZINHA PEREIRA ABRANCHES VIANA PRIMAVERA 29135220 ES 15;VIANA;-20.355355900;-40.427412300;G0;ESVIA-I01SP46;ESVIA-I01SP46-SS6
EQP0000000004531434;I01G01584;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SOROCABA VIANA MARCILIO DE NORONHA 29135372 ES QD36-LT10;VIANA;-20.346440200;-40.425231300;G0;ESVIA-I01SP198;ESVIA-I01SP198-SS8
EQP0000000004541408;I01G01551;CTO SPLITTER 1 8;ESVIA_G1I01;RUA DIADEMA VIANA MARCILIO DE NORONHA 29135384 ES QD51-LT7;VIANA;-20.345866700;-40.426965200;G0;ESVIA-I01SP194;ESVIA-I01SP194-SS7
EQP0000000004737893;I01G0099;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SAO JOSE VIANA UNIVERSAL 29134415 ES 14;VIANA;-20.361539100;-40.446761900;G0;ESVIA-I01SP13;ESVIA-I01SP13-SS3
EQP0000000004642661;I01G01308;CTO SPLITTER 1 8;ESVIA_G1I01;RUA LUIZA CAZOTTI VIANA VILA BETHANIA 29136030 ES 44;VIANA;-20.357716100;-40.410158100;G0;ESVIA-I01SP164;ESVIA-I01SP164-SS4
EQP0000000004687607;I01G01181;CTO SPLITTER 1 8;ESVIA_G1I01;RUA MINAS GERAIS VIANA VILA BETHANIA 29136092 ES 120;VIANA;-20.360554900;-40.406608500;G0;ESVIA-I01SP148;ESVIA-I01SP148-SS5
EQP0000000004740341;I01G0091;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTO ANTONIO VIANA UNIVERSAL 29134689 ES 25;VIANA;-20.357153300;-40.445949100;G0;ESVIA-I01SP12;ESVIA-I01SP12-SS3
EQP0000000004696474;I01G0352;CTO SPLITTER 1 8;ESVIA_G1I01;RUA GALDINO PIMENTEL VIANA PRIMAVERA 29135204 ES 57;VIANA;-20.352870900;-40.427916900;G0;ESVIA-I01SP44;ESVIA-I01SP44-SS8
EQP0000000004665756;I01G01276;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES SN;VIANA;-20.356665600;-40.407523100;G0;ESVIA-I01SP160;ESVIA-I01SP160-SS4
EQP0000000004692345;I01G0333;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ALTIVA DA SILVA BRESSIANI VIANA PRIMAVERA 29135224 ES 32;VIANA;-20.353692500;-40.428863400;G0;ESVIA-I01SP42;ESVIA-I01SP42-SS5
EQP0000000004672470;I01G01251;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ARTHUR BERNARDES VIANA VILA BETHANIA 29136082 ES 28;VIANA;-20.358452400;-40.408257000;G0;ESVIA-I01SP157;ESVIA-I01SP157-SS3
EQP0000000004632018;I01G01411;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA ANTONIO FREIRE VIANA MARCILIO DE NORONHA 29135323 ES SN;VIANA;-20.343109200;-40.418615900;G0;ESVIA-I01SP177;ESVIA-I01SP177-SS3
EQP0000000004688012;I01G01180;CTO SPLITTER 1 8;ESVIA_G1I01;RUA AMAPA VIANA VILA BETHANIA 29136089 ES 15;VIANA;-20.360480500;-40.407086600;G0;ESVIA-I01SP148;ESVIA-I01SP148-SS4
EQP0000000004750704;I01G0076;CTO SPLITTER 1 8;ESVIA_G1I01;RUA MACHADO DE ASSIS VIANA UNIVERSAL 29134451 ES 2;VIANA;-20.358907300;-40.447708300;G0;ESVIA-I01SP10;ESVIA-I01SP10-SS4
EQP0000000004476301;I01G01742;CTO SPLITTER 1 8;ESVIA_G1I01;RUA FRANCISCO LACERDA DE AGUIAR VIANA PRIMAVERA 29135183 ES 104;VIANA;-20.355600600;-40.423355700;G0;ESVIA-I01SP218;ESVIA-I01SP218-SS6
EQP0000000004713380;I01G0178;CTO SPLITTER 1 8;ESVIA_G1I01;RUA PRIMAVERA VIANA CANAA 29135103 ES 27;VIANA;-20.358779000;-40.433497900;G0;ESVIA-I01SP23;ESVIA-I01SP23-SS2
EQP0000000004743512;I01G0211;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BARRA SECA VIANA CANAA 29135029 ES SN;VIANA;-20.358586800;-40.436317900;G0;ESVIA-I01SP27;ESVIA-I01SP27-SS3
EQP0000000004528677;I01G01591;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BAURU VIANA MARCILIO DE NORONHA 29135375 ES QD40-LT18;VIANA;-20.348278700;-40.425665700;G0;ESVIA-I01SP199;ESVIA-I01SP199-SS7
EQP0000000004680515;I01G01219;CTO SPLITTER 1 8;ESVIA_G1I01;RUA AMAPA VIANA VILA BETHANIA 29136089 ES SN;VIANA;-20.360189100;-40.406448100;G0;ESVIA-I01SP153;ESVIA-I01SP153-SS3
EQP0000000004671522;I01G01254;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ARTHUR BERNARDES VIANA VILA BETHANIA 29136082 ES 6;VIANA;-20.357549100;-40.408608300;G0;ESVIA-I01SP157;ESVIA-I01SP157-SS6
EQP0000000004676088;I01G01228;CTO SPLITTER 1 8;ESVIA_G1I01;RUA GERTRUDES VIANA VILA BETHANIA 29136052 ES 41;VIANA;-20.358398500;-40.410218900;G0;ESVIA-I01SP154;ESVIA-I01SP154-SS4
EQP0000000004524615;I01G01597;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA VITORIA VIANA MARCILIO DE NORONHA 29135368 ES SN;VIANA;-20.344872800;-40.424793400;G0;ESVIA-I01SP200;ESVIA-I01SP200-SS5
EQP0000000004715658;I01G0172;CTO SPLITTER 1 8;ESVIA_G1I01;RUA NITEROI VIANA CANAA 29135106 ES 29;VIANA;-20.357435100;-40.433413900;G0;ESVIA-I01SP22;ESVIA-I01SP22-SS4
EQP0000000004730900;I01G0114;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA UNIVERSAL 29134409 ES SN;VIANA;-20.362765400;-40.443776400;G0;ESVIA-I01SP15;ESVIA-I01SP15-SS2
EQP0000000004516652;I01G01612;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA PIRACICABA VIANA MARCILIO DE NORONHA 29135391 ES SN;VIANA;-20.346619000;-40.424192000;G0;ESVIA-I01SP202;ESVIA-I01SP202-SS4
EQP0000000004491937;I01G01694;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BARRA DE SAO FRANCISCO VIANA MARCILIO DE NORONHA 29135632 ES QD5-LT25;VIANA;-20.348263000;-40.423164600;G0;ESVIA-I01SP212;ESVIA-I01SP212-SS6
EQP0000000004496294;I01G01670;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ARACRUZ VIANA MARCILIO DE NORONHA 29135635 ES QD5-LT9;VIANA;-20.348668100;-40.422737700;G0;ESVIA-I01SP209;ESVIA-I01SP209-SS6
EQP0000000004777188;I01G0023;CTO SPLITTER 1 8;ESVIA_G1I01;RUA EVARISTO CANAL VIANA UNIVERSAL 29134513 ES 40;VIANA;-20.359930100;-40.453036500;G0;ESVIA-I01SP3;ESVIA-I01SP3-SS7
EQP0000000004623516;I01G01391;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SAO JOAO VIANA MARCILIO DE NORONHA 29135000 ES QD17-LT8;VIANA;-20.340972900;-40.423029900;G0;ESVIA-I01SP174;ESVIA-I01SP174-SS7
EQP0000000004728382;I01G0149;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BOA SORTE VIANA CANAA 29135047 ES 61;VIANA;-20.358137600;-40.439013000;G0;ESVIA-I01SP19;ESVIA-I01SP19-SS5
EQP0000000004692206;I01G01170;CTO SPLITTER 1 8;ESVIA_G1I01;RUA JONES DOS SANTOS NEVES VIANA VILA BETHANIA 29136117 ES 42;VIANA;-20.362568200;-40.406722200;G0;ESVIA-I01SP147;ESVIA-I01SP147-SS2
EQP0000000004777347;I01G0200;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA CATARINA VIANA CANAA 29135014 ES 42;VIANA;-20.361300600;-40.436776700;G0;ESVIA-I01SP25;ESVIA-I01SP25-SS8
EQP0000000004540738;I01G01470;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BELO HORIZONTE VIANA INDUSTRIAL 29135590 ES QDK-LT20;VIANA;-20.345029100;-40.421395100;G0;ESVIA-I01SP184;ESVIA-I01SP184-SS6
EQP0000000004737144;I01G0101;CTO SPLITTER 1 8;ESVIA_G1I01;RUA NOSSA SENHORA AUXILIADORA VIANA UNIVERSAL 29134433 ES SN;VIANA;-20.360619100;-40.446137600;G0;ESVIA-I01SP13;ESVIA-I01SP13-SS5
EQP0000000004713543;I01G0177;CTO SPLITTER 1 8;ESVIA_G1I01;RUA PRIMAVERA VIANA CANAA 29135103 ES SN;VIANA;-20.358511700;-40.433260800;G0;ESVIA-I01SP23;ESVIA-I01SP23-SS1
EQP0000000004669333;I01G01267;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA ESPIRITO SANTO VIANA VILA BETHANIA 29136096 ES 15;VIANA;-20.357749500;-40.407111900;G0;ESVIA-I01SP159;ESVIA-I01SP159-SS3
EQP0000000004703846;I01G0320;CTO SPLITTER 1 8;ESVIA_G1I01;RUA JOAO LOPES DE AQUINO VIANA PRIMAVERA 29135217 ES SN;VIANA;-20.353385200;-40.431118300;G0;ESVIA-I01SP40;ESVIA-I01SP40-SS8
EQP0000000004735391;I01G0235;CTO SPLITTER 1 8;ESVIA_G1I01;RUA FONTE LIMPA VIANA CANAA 29135041 ES 7;VIANA;-20.358286700;-40.437737800;G0;ESVIA-I01SP30;ESVIA-I01SP30-SS3
EQP0000000004706759;I01G0368;CTO SPLITTER 1 8;ESVIA_G1I01;BECO SANTA FE VIANA VILA BETHANIA 29136049 ES 15;VIANA;-20.356548400;-40.426512100;G0;ESVIA-I01SP46;ESVIA-I01SP46-SS8
EQP0000000004667743;I01G01271;CTO SPLITTER 1 8;ESVIA_G1I01;RUA MINAS GERAIS VIANA VILA BETHANIA 29136092 ES 8;VIANA;-20.357364400;-40.407962300;G0;ESVIA-I01SP159;ESVIA-I01SP159-SS7
EQP0000000004514208;I01G01640;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ANCHIETA VIANA MARCILIO DE NORONHA 29135524 ES QD13-LT32;VIANA;-20.343486600;-40.424651500;G0;ESVIA-I01SP205;ESVIA-I01SP205-SS8
EQP0000000004737644;I01G0232;CTO SPLITTER 1 8;ESVIA_G1I01;RUA HORTENSIAS VIANA CANAA 29135100 ES 101;VIANA;-20.356469500;-40.434374100;G0;ESVIA-I01SP29;ESVIA-I01SP29-SS8
EQP0000000004676745;I01G01238;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SAO JOAO VIANA VILA BETHANIA 29136150 ES 4;VIANA;-20.358653400;-40.411133200;G0;ESVIA-I01SP155;ESVIA-I01SP155-SS6
EQP0000000004695875;I01G0339;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA TEREZINHA PEREIRA ABRANCHES VIANA PRIMAVERA 29135220 ES 73;VIANA;-20.351012300;-40.429467500;G0;ESVIA-I01SP43;ESVIA-I01SP43-SS3
EQP0000000004541255;I01G01552;CTO SPLITTER 1 8;ESVIA_G1I01;RUA DIADEMA VIANA MARCILIO DE NORONHA 29135384 ES QD51-LT3;VIANA;-20.345462800;-40.426972600;G0;ESVIA-I01SP194;ESVIA-I01SP194-SS8
EQP0000000004655909;I01G01296;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SANTA CLARA VIANA ARLINDO VILLASCHI 29136221 ES SN;VIANA;-20.358208800;-40.413198300;G0;ESVIA-I01SP162;ESVIA-I01SP162-SS8
EQP0000000004663595;I01G01278;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 1;VIANA;-20.355769100;-40.408296800;G0;ESVIA-I01SP160;ESVIA-I01SP160-SS6
EQP0000000004702754;I01G01162;CTO SPLITTER 1 8;ESVIA_G1I01;RUA FRANCISCO ALVES VIANA VILA BETHANIA 29136067 ES 49;VIANA;-20.360848700;-40.409391600;G0;ESVIA-I01SP146;ESVIA-I01SP146-SS2
EQP0000000004726831;I01G0249;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SOROCABA VIANA MARCILIO DE NORONHA 29135372 ES QD34-LT24;VIANA;-20.348279000;-40.425169500;G0;ESVIA-I01SP32;ESVIA-I01SP32-SS1
EQP0000000004727072;I01G0142;CTO SPLITTER 1 8;ESVIA_G1I01;RUA JOSE ENGILIARDIT VIANA CANAA 29135050 ES SN;VIANA;-20.356970000;-40.438389400;G0;ESVIA-I01SP18;ESVIA-I01SP18-SS6
EQP0000000004713101;I01G0179;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA CATARINA VIANA CANAA 29135014 ES SN;VIANA;-20.359284700;-40.434527100;G0;ESVIA-I01SP23;ESVIA-I01SP23-SS3
EQP0000000004680698;I01G01193;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 27;VIANA;-20.363333400;-40.404698900;G0;ESVIA-I01SP150;ESVIA-I01SP150-SS1
EQP0000000004531968;I01G01581;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SOROCABA VIANA MARCILIO DE NORONHA 29135372 ES QD32-LT11;VIANA;-20.345475900;-40.425148100;G0;ESVIA-I01SP198;ESVIA-I01SP198-SS5
EQP0000000004704149;I01G01156;CTO SPLITTER 1 8;ESVIA_G1I01;RUA DOMINGOS VICENTE VIANA VILA BETHANIA 29136114 ES SN;VIANA;-20.362480900;-40.408047800;G0;ESVIA-I01SP145;ESVIA-I01SP145-SS4
EQP0000000004514552;I01G01637;CTO SPLITTER 1 8;ESVIA_G1I01;RUA UBERLANDIA VIANA MARCILIO DE NORONHA 29135521 ES SN;VIANA;-20.342477100;-40.424581700;G0;ESVIA-I01SP205;ESVIA-I01SP205-SS4
EQP0000000004779986;I01G0056;CTO SPLITTER 1 8;ESVIA_G1I01;RUA FLAUZILIO VACCARI VIANA UNIVERSAL 29134692 ES 2;VIANA;-20.358035500;-40.447825900;G0;ESVIA-I01SP7;ESVIA-I01SP7-SS8
EQP0000000004680126;I01G01197;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 119;VIANA;-20.361145100;-40.405107700;G0;ESVIA-I01SP150;ESVIA-I01SP150-SS5
EQP0000000004693017;I01G0331;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ALTIVA DA SILVA BRESSIANI VIANA PRIMAVERA 29135224 ES 66;VIANA;-20.352071800;-40.429614800;G0;ESVIA-I01SP42;ESVIA-I01SP42-SS3
EQP0000000004677415;I01G01236;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SAO JOAO VIANA VILA BETHANIA 29136150 ES 23;VIANA;-20.359856400;-40.410771000;G0;ESVIA-I01SP155;ESVIA-I01SP155-SS4
EQP0000000004663867;I01G01277;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 5;VIANA;-20.356037400;-40.408135600;G0;ESVIA-I01SP160;ESVIA-I01SP160-SS5
EQP0000000004680482;I01G01194;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 127;VIANA;-20.362700900;-40.404662500;G0;ESVIA-I01SP150;ESVIA-I01SP150-SS2
EQP0000000004746472;I01G0031;CTO SPLITTER 1 8;ESVIA_G1I01;RUA COSSENO VIANA UNIVERSAL 29134680 ES SN;VIANA;-20.356217400;-40.446940300;G0;ESVIA-I01SP4;ESVIA-I01SP4-SS7
EQP0000000004737864;I01G0231;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA VIANA NORTE VIANA CANAA 29135000 ES 33;VIANA;-20.355597500;-40.434381300;G0;ESVIA-I01SP29;ESVIA-I01SP29-SS7
