UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS
EQP0000000042933934;I03GP414;TO;ESGRI_G1I03;AVENIDA DESEMBARGADOR LOURIVAL DE ALMEIDA GUARAPARI CENTRO 29200250 ES 202;GUARAPARI;-20.673037400;-40.497665900;GP;ESGRI-I03SP52;ESGRI-I03SP52-SS6
EQP0000000042934323;I03GP1457;TO;ESGRI_G1I03;RUA OTAVIO MANHAES DE ANDRADE GUARAPARI CENTRO 29200450 ES 124;GUARAPARI;-20.674177600;-40.501650800;GP;ESGRI-I03SP183;ESGRI-I03SP183-SS1
EQP0000000042934367;I02G01366;CTO - PAD TELEFONICA;ESGRI_G1I02;AVENIDA ANTONIO GUIMARAES GUARAPARI ITAPEBUSSU 29210190 ES 49;GUARAPARI;-20.663666400;-40.506372400;G0;ESGRI-I02SP171;ESGRI-I02SP171-SS6
EQP0000000042934806;I01G01404;CTO - PAD TELEFONICA;ESGRI_G1I01;RUA JOAO ALBERTO KRACHER GUARAPARI PRAIA DO MORRO 29216033 ES 140;GUARAPARI;-20.652767300;-40.494733900;G0;ESGRI-I01SP176;ESGRI-I01SP176-SS4
EQP0000000062286534;I03GP435;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I03;RUA GETULIO VARGAS GUARAPARI CENTRO 29200180 ES 36;GUARAPARI;-20.667976100;-40.497112900;GP;ESGRI-I03SP55;ESGRI-I03SP55-SS3
EQP0000000101959714;I01GP21;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 2368;GUARAPARI;-20.660942900;-40.495703600;GP;ESGRI-I01SP3;ESGRI-I01SP3-SS5
EQP0000000042934506;I03GP210;TO;ESGRI_G1I03;RUA HENRIQUE COUTINHO GUARAPARI CENTRO 29200190 ES 116;GUARAPARI;-20.669560000;-40.496283500;GP;ESGRI-I03SP27;ESGRI-I03SP27-SS2
EQP0000000042936137;I03G01303;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA BARAO DO RIO BRANCO GUARAPARI KUBITSCHEK 29203050 ES 8;GUARAPARI;-20.680109800;-40.514852400;G0;ESGRI-I03SP163;ESGRI-I03SP163-SS7
EQP0000000042933316;I04G01081;CTO - PAD TELEFONICA;ESGRI_G1I04;AVENIDA CELSO BASTOS COUTO GUARAPARI PRAIA DO MORRO 29216110 ES 208;GUARAPARI;-20.649324100;-40.479135900;G0;ESGRI-I04SP136;ESGRI-I04SP136-SS1
EQP0000000042930110;I01GP529;TO;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 1480;GUARAPARI;-20.655769300;-40.490772600;GP;ESGRI-I01SP67;ESGRI-I01SP67-SS1
EQP0000000042935993;I02G01695;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA LAURO SIMOES GUARAPARI ITAPEBUSSU 29210020 ES SN;GUARAPARI;-20.661587200;-40.504090900;G0;ESGRI-I02SP212;ESGRI-I02SP212-SS7
EQP0000000042933573;I01GP973;TO;ESGRI_G1I01;AVENIDA OCEANICA GUARAPARI PRAIA DO MORRO 29216080 ES 1278;GUARAPARI;-20.653081700;-40.487497300;GP;ESGRI-I01SP122;ESGRI-I01SP122-SS5
EQP0000000042934167;I02G01434;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA ANTONIO GERMANO DA SILVA GUARAPARI ITAPEBUSSU 29210170 ES 167;GUARAPARI;-20.664569100;-40.503688400;G0;ESGRI-I02SP180;ESGRI-I02SP180-SS2
EQP0000000102764907;I03GP924;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I03;RUA PEDRO CAETANO GUARAPARI CENTRO 29200350 ES 200;GUARAPARI;-20.673013300;-40.499872300;GP;ESGRI-I03SP116;ESGRI-I03SP116-SS4
EQP0000000042935626;I02G0544;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA FARIDY JORGE RIBEIRO GUARAPARI MUQUICABA 29215230 ES 178;GUARAPARI;-20.660966200;-40.498989800;G0;ESGRI-I02SP68;ESGRI-I02SP68-SS8
EQP0000000042929968;I03GP023;TO;ESGRI_G1I03;AVENIDA EDIZIO CIRNE GUARAPARI CENTRO 29200080 ES 300;GUARAPARI;-20.670056600;-40.494480300;GP;ESGRI-I03SP3;ESGRI-I03SP3-SS7
EQP0000000042936300;I03G01261;CTO - PAD TELEFONICA;ESGRI_G1I01;RUA 21 DE ABRIL GUARAPARI KUBITSCHEK 29203030 ES 44;GUARAPARI;-20.679322100;-40.513331300;G0;ESGRI-I03SP158;ESGRI-I03SP158-SS5
EQP0000000042934018;I04G01608;CTO - PAD TELEFONICA;ESGRI_G1I04;RUA BENEDITO RANGEL GUARAPARI AEROPORTO 29216710 ES 65;GUARAPARI;-20.643484600;-40.487054900;G0;ESGRI-I04SP201;ESGRI-I04SP201-SS8
EQP0000000042933223;I01GP975;TO;ESGRI_G1I01;AVENIDA OCEANICA GUARAPARI PRAIA DO MORRO 29216080 ES 1111;GUARAPARI;-20.653266800;-40.487526700;GP;ESGRI-I01SP122;ESGRI-I01SP122-SS7
EQP0000000042935597;I02G0844;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA SANTANA DO IAPO GUARAPARI MUQUICABA 29215020 ES 215;GUARAPARI;-20.662033700;-40.500736600;G0;ESGRI-I02SP106;ESGRI-I02SP106-SS4
EQP0000000042936220;I05G0548;CTO - PAD TELEFONICA;ESGRI_G1I01;AVENIDA VITORIA GUARAPARI SANTA MONICA 29221530 ES 199;GUARAPARI;-20.616352900;-40.453720300;G0;ESGRI-I05SP69;ESGRI-I05SP69-SS4
EQP0000000042934205;I04G01564;CTO - PAD TELEFONICA;ESGRI_G1I04;RUA CECILIA OLIVEIRA DE PAULA GUARAPARI JARDIM SANTA ROSA 29217245 ES 42;GUARAPARI;-20.638398800;-40.483211200;G0;ESGRI-I04SP196;ESGRI-I04SP196-SS4
EQP0000000042935992;I02G01696;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA JOAQUIM FONSECA GUARAPARI MUQUICABA 29215060 ES 408;GUARAPARI;-20.660710700;-40.503114500;G0;ESGRI-I02SP212;ESGRI-I02SP212-SS8
EQP0000000042936054;I04G02280;CTO - PAD TELEFONICA;ESGRI_G1I04;RUA ANALIA FERREIRA FERRO GUARAPARI PRAIA DO MORRO 29216480 ES 76;GUARAPARI;-20.646107500;-40.479721200;G0;ESGRI-I04SP285;ESGRI-I04SP285-SS8
EQP0000000042932488;I01G01044;CTO - PAD TELEFONICA;ESGRI_G1I01;AVENIDA CELSO BASTOS COUTO GUARAPARI PRAIA DO MORRO 29216110 ES 765;GUARAPARI;-20.650028400;-40.484469100;G0;ESGRI-I01SP131;ESGRI-I01SP131-SS4
EQP0000000042929948;I01GP538;TO;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 1372;GUARAPARI;-20.654848800;-40.489422500;GP;ESGRI-I01SP68;ESGRI-I01SP68-SS2
EQP0000000042934905;I04G01372;CTO - PAD TELEFONICA;ESGRI_G1I04;RUA AMAZONAS GUARAPARI JARDIM BOA VISTA 29217120 ES 245;GUARAPARI;-20.640296800;-40.479216600;G0;ESGRI-I04SP172;ESGRI-I04SP172-SS4
EQP0000000042933876;I04G0417;CTO - PAD TELEFONICA;ESGRI_G1I04;AVENIDA PRAIANA GUARAPARI PRAIA DO MORRO 29216090 ES 814;GUARAPARI;-20.650959200;-40.482975600;G0;ESGRI-I04SP53;ESGRI-I04SP53-SS1
EQP0000000042924261;I01GP254;TO;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 1958;GUARAPARI;-20.658415900;-40.494087500;GP;ESGRI-I01SP32;ESGRI-I01SP32-SS6
EQP0000000042933839;I02G01423;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA JOAO BIGOSSI GUARAPARI ITAPEBUSSU 29210150 ES 130;GUARAPARI;-20.664894300;-40.501931300;G0;ESGRI-I02SP178;ESGRI-I02SP178-SS7
EQP0000000042935755;I03G0192;CTO - PAD TELEFONICA;ESGRI_G1I03;LADEIRA MANOEL FERNANDES LIMA GUARAPARI CENTRO 29200150 ES 43;GUARAPARI;-20.667802400;-40.496506900;G0;ESGRI-I03SP24;ESGRI-I03SP24-SS8
EQP0000000042935489;I04G01685;CTO - PAD TELEFONICA;ESGRI_G1I04;RUA ANTONIO PEREIRA BARCELOS GUARAPARI PRAIA DO MORRO 29216510 ES 63;GUARAPARI;-20.646357600;-40.483845000;G0;ESGRI-I04SP211;ESGRI-I04SP211-SS5
EQP0000000042933957;I03GP995;TO;ESGRI_G1I03;RUA JOAQUIM DA SILVA LIMA GUARAPARI CENTRO 29200260 ES 600;GUARAPARI;-20.674808700;-40.501424900;GP;ESGRI-I03SP125;ESGRI-I03SP125-SS3
EQP0000000042935657;I04G01668;CTO - PAD TELEFONICA;ESGRI_G1I04;RUA ANTONIO JOSE DE PAULA GUARAPARI PRAIA DO MORRO 29216330 ES 132;GUARAPARI;-20.647799400;-40.485116500;G0;ESGRI-I04SP209;ESGRI-I04SP209-SS4
EQP0000000042932910;I04G02269;CTO - PAD TELEFONICA;ESGRI_G1I04;RUA AURORA VICENTE SOARES GUARAPARI PRAIA DO MORRO 29216380 ES 265;GUARAPARI;-20.647112500;-40.481648900;G0;ESGRI-I04SP284;ESGRI-I04SP284-SS5
EQP0000000042933953;I01GP042;TO;ESGRI_G1I01;AVENIDA OCEANICA GUARAPARI LAMEIRAO 29206605 ES 2173;GUARAPARI;-20.658689900;-40.495070600;GP;ESGRI-I01SP6;ESGRI-I01SP6-SS2
EQP0000000042935886;I01G0526;CTO - PAD TELEFONICA;ESGRI_G1I01;AVENIDA OCEANICA GUARAPARI LAMEIRAO 29206605 ES 1604;GUARAPARI;-20.654612800;-40.490172600;G0;ESGRI-I01SP66;ESGRI-I01SP66-SS6
EQP0000000042937049;I05G094;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA A DOIS GUARAPARI PORTAL 29220210 ES 57;GUARAPARI;-20.626617600;-40.481756200;G0;ESGRI-I05SP12;ESGRI-I05SP12-SS6
EQP0000000042934987;I01G01182;CTO - PAD TELEFONICA;ESGRI_G1I01;RUA JOAO BATISTA PIUMBINI GUARAPARI PRAIA DO MORRO 29216015 ES 369;GUARAPARI;-20.654458300;-40.495599500;G0;ESGRI-I01SP148;ESGRI-I01SP148-SS6
EQP0000000042934227;I02G0024;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA JOSE CARNETI GUARAPARI MUQUICABA 29215320 ES 9;GUARAPARI;-20.655690700;-40.497872700;G0;ESGRI-I02SP3;ESGRI-I02SP3-SS8
EQP0000000042935647;I02G01445;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA RAPHAEL OLIVEIRA BRAMBATI GUARAPARI LAGOA FUNDA 29214011 ES 240;GUARAPARI;-20.656587400;-40.504939200;G0;ESGRI-I02SP181;ESGRI-I02SP181-SS5
EQP0000000101973397;I01GP429;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 1800;GUARAPARI;-20.657471400;-40.492839200;GP;ESGRI-I01SP54;ESGRI-I01SP54-SS5
EQP0000000062263362;I01GP495;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 1932;GUARAPARI;-20.654174100;-40.488685300;GP;ESGRI-I01SP62;ESGRI-I01SP62-SS7
EQP0000000062266280;I02GP342;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I02;RUA ARISTIDES CARAMURU GUARAPARI MUQUICABA 29215180 ES 91;GUARAPARI;-20.661658800;-40.496427800;GP;ESGRI-I02SP43;ESGRI-I02SP43-SS6
EQP0000000042936396;I05G0220;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA SEM NOME 118 GUARAPARI   29000000 ES 35;GUARAPARI;-20.627521800;-40.472259800;G0;ESGRI-I05SP28;ESGRI-I05SP28-SS4
EQP0000000042932035;I04G01601;CTO - PAD TELEFONICA;ESGRI_G1I04;AVENIDA PADRE JOSE DE ANCHIETA GUARAPARI AEROPORTO 29216705 ES 516;GUARAPARI;-20.645708700;-40.488585200;G0;ESGRI-I04SP201;ESGRI-I04SP201-SS1
EQP0000000042935119;I02G01157;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA JOAQUIM DE JESUS FERREIRA GUARAPARI ITAPEBUSSU 29210015 ES 658;GUARAPARI;-20.662611000;-40.513064800;G0;ESGRI-I02SP145;ESGRI-I02SP145-SS5
EQP0000000042934585;I01G01461;CTO - PAD TELEFONICA;ESGRI_G1I01;RUA OLIVIO ANTONIO NOVAES GUARAPARI PRAIA DO MORRO 29216590 ES 311;GUARAPARI;-20.647642500;-40.486809200;G0;ESGRI-I01SP183;ESGRI-I01SP183-SS5
EQP0000000042937806;I03GP955;TO;ESGRI_G1I03;RUA JOAQUIM DA SILVA LIMA GUARAPARI CENTRO 29200260 ES 556;GUARAPARI;-20.673759200;-40.500297100;GP;ESGRI-I03SP120;ESGRI-I03SP120-SS3
EQP0000000042935685;I02G01454;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA LAGOA DO IRERE GUARAPARI ITAPEBUSSU 29210045 ES 15;GUARAPARI;-20.658103700;-40.506034700;G0;ESGRI-I02SP182;ESGRI-I02SP182-SS6
EQP0000000101959619;I01GP22;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 2368;GUARAPARI;-20.660942900;-40.495703600;GP;ESGRI-I01SP3;ESGRI-I01SP3-SS6
EQP0000000042934525;I02GP1101;TO;ESGRI_G1I02;AVENIDA JOSE ALCANTARA BOURGUIGNON GUARAPARI LAGOA FUNDA 29214180 ES 90;GUARAPARI;-20.652284500;-40.497593300;GP;ESGRI-I02SP138;ESGRI-I02SP138-SS5
EQP0000000042934121;I01GP463;TO;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 1634;GUARAPARI;-20.656171300;-40.491409500;GP;ESGRI-I01SP58;ESGRI-I01SP58-SS7
EQP0000000042933683;I04G0532;CTO - PAD TELEFONICA;ESGRI_G1I04;AVENIDA PRAIANA GUARAPARI PRAIA DO MORRO 29216090 ES 1801;GUARAPARI;-20.650641400;-40.479537900;G0;ESGRI-I04SP67;ESGRI-I04SP67-SS4
EQP0000000102797847;I04GP570;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I04;AVENIDA PARIS GUARAPARI PRAIA DO MORRO 29216570 ES 150;GUARAPARI;-20.650322000;-40.479037400;GP;ESGRI-I04SP72;ESGRI-I04SP72-SS2
EQP0000000042935752;I03G0188;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA DOUTOR ARISTIDES NAVARRO CARVALHO GUARAPARI CENTRO 29200120 ES 50;GUARAPARI;-20.667464000;-40.495465400;G0;ESGRI-I03SP24;ESGRI-I03SP24-SS4
EQP0000000042935496;I04G01698;CTO - PAD TELEFONICA;ESGRI_G1I04;RUA SETE GUARAPARI JARDIM BOA VISTA 29200000 ES SN;GUARAPARI;-20.641630800;-40.479386000;G0;ESGRI-I04SP213;ESGRI-I04SP213-SS2
EQP0000000102761201;I03GP702;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I03;RUA JOAQUIM DA SILVA LIMA GUARAPARI CENTRO 29200260 ES 274;GUARAPARI;-20.672237400;-40.498490600;GP;ESGRI-I03SP88;ESGRI-I03SP88-SS6
EQP0000000042934389;I02G01386;CTO - PAD TELEFONICA;ESGRI_G1I02;AVENIDA ANIZ HOMAIDAN GUARAPARI ITAPEBUSSU 29210200 ES 16;GUARAPARI;-20.662888200;-40.506578400;G0;ESGRI-I02SP174;ESGRI-I02SP174-SS2
EQP0000000042934628;I03G01746;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA PARAIBA DO SUL GUARAPARI IPIRANGA 29201078 ES 38;GUARAPARI;-20.677408900;-40.511078100;G0;ESGRI-I03SP219;ESGRI-I03SP219-SS2
EQP0000000042934491;I03GP1425;TO;ESGRI_G1I03;RUA ZULEIMA FORTES FARIAS GUARAPARI SAO JUDAS TADEU 29200600 ES 61;GUARAPARI;-20.671668900;-40.498850900;GP;ESGRI-I03SP179;ESGRI-I03SP179-SS1
EQP0000000042929936;I01GP989;TO;ESGRI_G1I01;RUA CANNES GUARAPARI PRAIA DO MORRO 29216200 ES 30;GUARAPARI;-20.653798400;-40.487293400;GP;ESGRI-I01SP124;ESGRI-I01SP124-SS5
EQP0000000101961474;I01GP28;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 2340;GUARAPARI;-20.660600600;-40.495512000;GP;ESGRI-I01SP4;ESGRI-I01SP4-SS4
EQP0000000042934395;I02G01380;CTO - PAD TELEFONICA;ESGRI_G1I02;AVENIDA POLIVALENTE GUARAPARI ITAPEBUSSU 29210210 ES 693;GUARAPARI;-20.663354900;-40.510688800;G0;ESGRI-I02SP173;ESGRI-I02SP173-SS4
EQP0000000042934302;I03G01917;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA FRANCISCO LACERDA DE AGUIAR GUARAPARI IPIRANGA 29201270 ES SN;GUARAPARI;-20.679317100;-40.509804500;G0;ESGRI-I03SP240;ESGRI-I03SP240-SS5
EQP0000000042932462;I02G01347;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA JOAO BIGOSSI GUARAPARI ITAPEBUSSU 29210150 ES 346;GUARAPARI;-20.665459000;-40.512284800;G0;ESGRI-I02SP169;ESGRI-I02SP169-SS3
EQP0000000042933416;I04GP1571;TO;ESGRI_G1I04;RUA BENEDITO DE OLIVEIRA COUTINHO GUARAPARI PRAIA DO MORRO 29216113 ES 50;GUARAPARI;-20.640753900;-40.482862300;GP;ESGRI-I04SP197;ESGRI-I04SP197-SS3
EQP0000000042934391;I02G01385;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA BENEDITO ROSA GUARAPARI ITAPEBUSSU 29210080 ES 11;GUARAPARI;-20.662899200;-40.508826800;G0;ESGRI-I02SP174;ESGRI-I02SP174-SS1
EQP0000000042933792;I04GP387;TO;ESGRI_G1I04;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 1256;GUARAPARI;-20.652281300;-40.483093700;GP;ESGRI-I04SP49;ESGRI-I04SP49-SS3
EQP0000000042935359;I01G01025;CTO - PAD TELEFONICA;ESGRI_G1I01;AVENIDA ATLANTICA GUARAPARI PRAIA DO MORRO 29216100 ES 699;GUARAPARI;-20.650702600;-40.484258400;G0;ESGRI-I01SP129;ESGRI-I01SP129-SS1
EQP0000000042935933;I01GP489;TO;ESGRI_G1I01;RUA CANNES GUARAPARI PRAIA DO MORRO 29216200 ES 51;GUARAPARI;-20.653636400;-40.487738400;GP;ESGRI-I01SP62;ESGRI-I01SP62-SS1
EQP0000000042924781;I01GP009;TO;ESGRI_G1I01;RUA ARISTIDES CARAMURU GUARAPARI MUQUICABA 29215180 ES 199;GUARAPARI;-20.660314300;-40.496341100;GP;ESGRI-I01SP2;ESGRI-I01SP2-SS1
EQP0000000042932634;I04G01704;CTO - PAD TELEFONICA;ESGRI_G1I04;RUA GUANABARA GUARAPARI JARDIM BOA VISTA 29217045 ES 239;GUARAPARI;-20.642103300;-40.480454400;G0;ESGRI-I04SP213;ESGRI-I04SP213-SS8
EQP0000000102807810;I01GP498;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 1932;GUARAPARI;-20.654331000;-40.488426400;GP;ESGRI-I01SP63;ESGRI-I01SP63-SS2
EQP0000000042933067;I05G0109;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA SALIM SALOMAO GUARAPARI JABARAI 29220408 ES SN;GUARAPARI;-20.624727500;-40.480382700;G0;ESGRI-I05SP14;ESGRI-I05SP14-SS5
EQP0000000042934165;I02G01436;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA LAURO SIMOES GUARAPARI ITAPEBUSSU 29210020 ES 241;GUARAPARI;-20.663098700;-40.503535600;G0;ESGRI-I02SP180;ESGRI-I02SP180-SS4
EQP0000000042933569;I04GP334;TO;ESGRI_G1I04;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 2010;GUARAPARI;-20.651756500;-40.480064200;GP;ESGRI-I04SP42;ESGRI-I04SP42-SS6
EQP0000000042933866;I04G0432;CTO - PAD TELEFONICA;ESGRI_G1I04;AVENIDA ATLANTICA GUARAPARI PRAIA DO MORRO 29216100 ES 713;GUARAPARI;-20.650350200;-40.482503000;G0;ESGRI-I04SP54;ESGRI-I04SP54-SS8
EQP0000000042935284;I02G01168;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA VINTE DE JANEIRO GUARAPARI   29200000 ES SN;GUARAPARI;-20.659722200;-40.512467600;G0;ESGRI-I02SP146;ESGRI-I02SP146-SS8
EQP0000000042933787;I03GP463;TO;ESGRI_G1I03;LADEIRA SAO BENEDITO GUARAPARI CENTRO 29200290 ES 130;GUARAPARI;-20.668846100;-40.497460200;GP;ESGRI-I03SP58;ESGRI-I03SP58-SS7
EQP0000000042935095;I04G01634;CTO - PAD TELEFONICA;ESGRI_G1I04;AVENIDA AUGUSTINHO BRAMBATI GUARAPARI PRAIA DO MORRO 29216630 ES 27;GUARAPARI;-20.643768100;-40.485773200;G0;ESGRI-I04SP205;ESGRI-I04SP205-SS2
EQP0000000042934993;I01G01173;CTO - PAD TELEFONICA;ESGRI_G1I01;AVENIDA ATLANTICA GUARAPARI PRAIA DO MORRO 29216100 ES 193;GUARAPARI;-20.656872000;-40.495094600;G0;ESGRI-I01SP147;ESGRI-I01SP147-SS5
EQP0000000042932032;I03G01991;CTO - PAD TELEFONICA;ESGRI_G1I03;LADEIRA DOUTOR GERSON DA SILVA FREIRE GUARAPARI IPIRANGA 29201070 ES 12;GUARAPARI;-20.676663900;-40.507184900;G0;ESGRI-I03SP249;ESGRI-I03SP249-SS7
EQP0000000042934827;I03G01724;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA FERNANDO DE ABREU GUARAPARI SAO JUDAS TADEU 29200685 ES 10;GUARAPARI;-20.673341900;-40.502959200;G0;ESGRI-I03SP216;ESGRI-I03SP216-SS4
EQP0000000042932607;I03G01178;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA JOSE BARCELLOS DE MATTOS GUARAPARI SAO JUDAS TADEU 29200720 ES 489;GUARAPARI;-20.671257200;-40.504608000;G0;ESGRI-I03SP148;ESGRI-I03SP148-SS2
EQP0000000101972294;I01GP425;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I01;AVENIDA BEIRA MAR GUARAPARI PRAIA DO MORRO 29216010 ES 1842;GUARAPARI;-20.657700000;-40.493126600;GP;ESGRI-I01SP54;ESGRI-I01SP54-SS1
EQP0000000042932782;I01G0541;CTO - PAD TELEFONICA;ESGRI_G1I01;AVENIDA OCEANICA GUARAPARI LAMEIRAO 29206605 ES 48;GUARAPARI;-20.654520600;-40.489331100;G0;ESGRI-I01SP68;ESGRI-I01SP68-SS5
EQP0000000042933522;I03G01037;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA SANTA LEOPOLDINA GUARAPARI IPIRANGA 29201115 ES SN;GUARAPARI;-20.679279000;-40.506745000;G0;ESGRI-I03SP130;ESGRI-I03SP130-SS5
EQP0000000042933601;I03GP258;TO;ESGRI_G1I03;AVENIDA EDIZIO CIRNE GUARAPARI CENTRO 29200080 ES 456;GUARAPARI;-20.670963900;-40.495730400;GP;ESGRI-I03SP33;ESGRI-I03SP33-SS2
EQP0000000042932467;I01G01196;CTO - PAD TELEFONICA;ESGRI_G1I01;RUA ANTONIO SOBREIRO GUARAPARI PRAIA DO MORRO 29216185 ES 160;GUARAPARI;-20.655089100;-40.495025700;G0;ESGRI-I01SP150;ESGRI-I01SP150-SS4
EQP0000000062260271;I01GP3;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I01;RUA ARISTIDES CARAMURU GUARAPARI MUQUICABA 29215180 ES 144;GUARAPARI;-20.661227800;-40.496149400;GP;ESGRI-I01SP1;ESGRI-I01SP1-SS3
EQP0000000042932776;I02G0322;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA SAO PEDRO GUARAPARI MUQUICABA 29215200 ES 130;GUARAPARI;-20.660808400;-40.496704100;G0;ESGRI-I02SP41;ESGRI-I02SP41-SS2
EQP0000000042935654;I02G01461;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA HERMINIO RIBEIRO GUARAPARI SOL NASCENTE 29210410 ES 96;GUARAPARI;-20.652363200;-40.505888200;G0;ESGRI-I02SP183;ESGRI-I02SP183-SS5
EQP0000000042932173;I03G01011;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA ALDA SANTIAGO GUARAPARI LAMEIRAO 29206640 ES 125;GUARAPARI;-20.683004000;-40.507926200;G0;ESGRI-I03SP127;ESGRI-I03SP127-SS3
EQP0000000042935507;I01G01004;CTO - PAD TELEFONICA;ESGRI_G1I01;AVENIDA PRAIANA GUARAPARI PRAIA DO MORRO 29216090 ES 1076;GUARAPARI;-20.652490300;-40.487319100;G0;ESGRI-I01SP126;ESGRI-I01SP126-SS4
EQP0000000062287379;I03GP870;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I03;RUA DOUTOR SILVA MELLO GUARAPARI CENTRO 29200360 ES 245;GUARAPARI;-20.672464700;-40.499808700;GP;ESGRI-I03SP109;ESGRI-I03SP109-SS6
EQP0000000042935628;I02G0542;CTO - PAD TELEFONICA;ESGRI_G1I02;AVENIDA ADAMASTOR ANTONIO DA SILVA GUARAPARI MUQUICABA 29215240 ES SN;GUARAPARI;-20.659911600;-40.498342700;G0;ESGRI-I02SP68;ESGRI-I02SP68-SS6
EQP0000000102764947;I03GP923;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I03;RUA PEDRO CAETANO GUARAPARI CENTRO 29200350 ES 200;GUARAPARI;-20.673013300;-40.499872300;GP;ESGRI-I03SP116;ESGRI-I03SP116-SS3
EQP0000000065533470;I02G0219;CTO SPLITTER 1 8;ESGRI_G1I02;AVENIDA BRASIL GUARAPARI AEROPORTO 29216735 ES 11;GUARAPARI;-20.642758000;-40.517404900;G0;ESGRI-I02SP28;ESGRI-I02SP28-SS3
EQP0000000042934480;I03G01735;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA DAS CAPOROROCAS GUARAPARI IPIRANGA 29201350 ES 48;GUARAPARI;-20.676387200;-40.512733000;G0;ESGRI-I03SP217;ESGRI-I03SP217-SS7
EQP0000000042935684;I02G01456;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA JOAO MORAES GUARAPARI ITAPEBUSSU 29210250 ES 33;GUARAPARI;-20.659722100;-40.504008900;G0;ESGRI-I02SP182;ESGRI-I02SP182-SS8
