UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000074811011;M01GP3823;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA GUILHERME GUITTMAN CAPAO DA CANOA ZONA NOVA 95555000 RS 1190;CAPAO DA CANOA;-29.754490100;-50.010994000;GP;RSKDK-M01SP478;RSKDK-M01SP478-SS7;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/6/7
EQP0000000017566927;M01GP2658;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA SEPE CAPAO DA CANOA CENTRO 95555000 RS 1555;CAPAO DA CANOA;-29.756680800;-50.014020400;GP;RSKDK-M01SP333;S8_1;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/2/15
EQP0000000003094249;N02GPT1607;CTO - OPTAP;RSKDK_G1N02;ESTRADA DO MAR KM 37 CAPAO DA CANOA COND MURANO 95555000 RS 278;CAPAO DA CANOA;-29.739076600;-50.022338000;GPT;RSKDK-N02SP201;RSKDK-N02SP201-SS7;KDK_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/1
EQP0000000017352248;M01GP3670;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA ENCANTADO CAPAO DA CANOA CENTRO 95555000 RS 1035;CAPAO DA CANOA;-29.752350300;-50.011999100;GP;RSKDK-M01SP459;RSKDK-M01SP459-SS6;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/5/4
EQP0000000003096004;N02GP400;TO;RSKDK_G1N02;RUA MARANGUAB CAPAO DA CANOA CENTRO 95555000 RS 505;CAPAO DA CANOA;-29.759442900;-50.019498000;GP;RSKDK-N02SP50;RSKDK-N02SP50-SS8;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/4/2
EQP0000000003094616;M01G03786;CTO - OPTAP;RSKDK_G1M01;Rua GUILHERME GUITTMAN CAPAO DA CANOA ZONA NOVA 95555000 RS 1232;CAPAO DA CANOA;-29.754779300;-50.011213500;G0;RSKDK-M01SP474;RSKDK-M01SP474-SS2;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/6/3
EQP0000000014783865;M01GP3856-1A;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA JOSE MILTON LOPEZ CAPAO DA CANOA ZONA NOVA 95555000 RS 1333;CAPAO DA CANOA;-29.754943200;-50.012353400;GP;RSKDK-M01SP482;RSKDK-M01SP482-SS8;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/6/11
EQP0000000184574164;M01GP336;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA MOACIR CAPAO DA CANOA NAVEGANTES 95555000 RS 2787;CAPAO DA CANOA;-29.766185400;-50.020075000;GP;RSKDK-M01SP42;RSKDK-M01SP42-SS8;KDK_M01_1_GPON_VLAN_100_101_102-ALC;1/1/3/10
EQP0000000106751775;M01GP3930;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA JOSE MILTON LOPEZ CAPAO DA CANOA ZONA NOVA 95555000 RS 1209;CAPAO DA CANOA;-29.753864300;-50.011849100;GP;RSKDK-M01SP492;RSKDK-M01SP492-SS2;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/7/5
EQP0000000003094762;M01G02672;CTO - OPTAP;RSKDK_G1M01;RUA PARQUE FLAVIO BOIANOVSKI CAPAO DA CANOA CENTRO 95555000 RS 282;CAPAO DA CANOA;-29.755977100;-50.013416500;G0;RSKDK-M01SP334;RSKDK-M01SP334-SS8;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/2/16
EQP0000000063793197;M01GP1534;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA MARANGUAB CAPAO DA CANOA CENTRO 95555000 RS 225;CAPAO DA CANOA;-29.760874200;-50.015676000;GP;RSKDK-M01SP192;RSKDK-M01SP192-SS6;KDK_M01_1_GPON_VLAN_100_101_102-ALC;1/1/7/7
EQP0000000003094240;N02GPT1594;CTO - OPTAP;RSKDK_G1N02;ESTRADA DO MAR KM 37 CAPAO DA CANOA COND MURANO 95555000 RS 18;CAPAO DA CANOA;-29.737477700;-50.024920300;GPT;RSKDK-N02SP200;RSKDK-N02SP200-SS2;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/8/16
EQP0000000003099151;N02GPT2;CTO - OPTAP;RSKDK_G1N02;RUA CIRCULACAO 4 CAPAO DA CANOA ILHAS RESORT 95555000 RS 23;CAPAO DA CANOA;-29.760909700;-50.043579400;GPT;RSKDK-N02SP1;RSKDK-N02SP1-SS2;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/1
EQP0000000003094404;N02G0530;CTO - OPTAP;RSKDK_G1N02;RUA DIVISORIA (ZONA NOVA) CAPAO DA CANOA ZONA NOVA 95555000 RS 253;CAPAO DA CANOA;-29.743741400;-50.008064500;G0;RSKDK-N02SP67;RSKDK-N02SP67-SS2;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/5/3
EQP0000000003096331;N02GPT20;CTO - OPTAP;RSKDK_G1N02;RUA CIRCULACAO 10 CAPAO DA CANOA ILHAS RESORT 95555000 RS 45;CAPAO DA CANOA;-29.763213000;-50.045934500;GPT;RSKDK-N02SP3;RSKDK-N02SP3-SS4;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/3
EQP0000000113763657;M01GP393;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA MARABA CAPAO DA CANOA NAVEGANTES 95555000 RS 2771;CAPAO DA CANOA;-29.766114400;-50.020851800;GP;RSKDK-M01SP50;RSKDK-M01SP50-SS1;KDK_M01_1_GPON_VLAN_100_101_102-ALC;1/1/4/2
EQP0000000003096706;M01GP2352;TO;RSKDK_G1M01;RUA GUARACI CAPAO DA CANOA CENTRO 95555000 RS 1730;CAPAO DA CANOA;-29.758797800;-50.013552500;GP;RSKDK-M01SP294;RSKDK-M01SP294-SS8;KDK_M01_1_GPON_VLAN_100_101_102-ALC;1/1/8/8
EQP0000000003096446;N02G01343;CTO - OPTAP;RSKDK_G1N02;AVENIDA ANDRE PUSTI CAPAO DA CANOA ZONA NOVA 95555000 RS 825;CAPAO DA CANOA;-29.744126500;-50.011937500;G0;RSKDK-N02SP168;RSKDK-N02SP168-SS7;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/6/16
EQP0000000003098634;N02G0314;CTO - OPTAP;RSKDK_G1N02;RUA PLACEDINO PORTO DE MATOS CAPAO DA CANOA   95555000 RS SN;CAPAO DA CANOA;-29.767631800;-50.028039300;G0;RSKDK-N02SP40;RSKDK-N02SP40-SS2;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/3/8
EQP0000000040038631;M01GP154;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA GUARACI CAPAO DA CANOA NAVEGANTES 95555000 RS 2900;CAPAO DA CANOA;-29.768289400;-50.018564900;GP;RSKDK-M01SP20;RSKDK-M01SP20-SS2;KDK_M01_1_GPON_VLAN_100_101_102-ALC;1/1/2/4
EQP0000000040813240;M01GP53;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA SEPE CAPAO DA CANOA NAVEGANTES 95555000 RS 3239;CAPAO DA CANOA;-29.770548900;-50.021239800;GP;RSKDK-M01SP7;RSKDK-M01SP7-SS5;KDK_M01_1_GPON_VLAN_100_101_102-ALC;1/1/1/7
