IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UF|MUNICIPIO|ARMARIO
CBL0000000011328060|57351|LOC0000000006982479|Poste|-29.785718500|-55.805669500|Aerial|Cordoalha|31.460000000|31.460000000|57341|LOC0000000006982467|Poste|-29.785534500|-55.805917200|EQP0000000007041540|I01G01187|LOC0000000006982479|Poste|57351|-29.785718500|-55.805669500|EQP0000000007041541|I01G01186|LOC0000000006982465|Poste|57339|-29.785596300|-55.806147900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328562|65860|LOC0000000006985023|Poste|-29.790630800|-55.770701800|Aerial|Cordoalha|29.000000000|29.000000000|65883|LOC0000000006985026|Poste|-29.790883600|-55.770779200|EQP0000000007039771|I01G02148|LOC0000000006985026|Poste|65883|-29.790883600|-55.770779200|EQP0000000007039767|I01G02149|LOC0000000006985009|Poste|65848|-29.790656700|-55.771162600|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328562|65847|LOC0000000006985008|Poste|-29.790532600|-55.771067700|Aerial|Cordoalha|28.400000000|28.400000000|65861|LOC0000000006985024|Poste|-29.790591300|-55.770781800|EQP0000000007039771|I01G02148|LOC0000000006985026|Poste|65883|-29.790883600|-55.770779200|EQP0000000007039767|I01G02149|LOC0000000006985009|Poste|65848|-29.790656700|-55.771162600|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328562|65861|LOC0000000006985024|Poste|-29.790591300|-55.770781800|Aerial|Cordoalha|8.890000000|8.890000000|65860|LOC0000000006985023|Poste|-29.790630800|-55.770701800|EQP0000000007039771|I01G02148|LOC0000000006985026|Poste|65883|-29.790883600|-55.770779200|EQP0000000007039767|I01G02149|LOC0000000006985009|Poste|65848|-29.790656700|-55.771162600|RS|ALEGRETE|RSALG_G1I01
CBL0000000011326760|61345|LOC0000000006983975|Poste|-29.799063800|-55.813557100|Aerial|Cordoalha|36.530000000|36.530000000|61376|LOC0000000006983988|Poste|-29.799289300|-55.813832600|EQP0000000007040559|I01G0665|LOC0000000006983983|Poste|61373|-29.799692900|-55.813942000|EQP0000000007040557|I01G0666|LOC0000000006983975|Poste|61345|-29.799063800|-55.813557100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328562|65848|LOC0000000006985009|Poste|-29.790656700|-55.771162600|Aerial|Cordoalha|16.540000000|16.540000000|65847|LOC0000000006985008|Poste|-29.790532600|-55.771067700|EQP0000000007039771|I01G02148|LOC0000000006985026|Poste|65883|-29.790883600|-55.770779200|EQP0000000007039767|I01G02149|LOC0000000006985009|Poste|65848|-29.790656700|-55.771162600|RS|ALEGRETE|RSALG_G1I01
CBL0000000011326760|61376|LOC0000000006983988|Poste|-29.799289300|-55.813832600|Aerial|Cordoalha|45.970000000|45.970000000|61373|LOC0000000006983983|Poste|-29.799692900|-55.813942000|EQP0000000007040559|I01G0665|LOC0000000006983983|Poste|61373|-29.799692900|-55.813942000|EQP0000000007040557|I01G0666|LOC0000000006983975|Poste|61345|-29.799063800|-55.813557100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328402|65555|LOC0000000006985877|Poste|-29.786421300|-55.771659400|Aerial|Cordoalha|31.800000000|31.800000000|65554|LOC0000000006985876|Poste|-29.786415000|-55.771988200|EQP0000000007042521|CAIXA DE EMENDA GENERICA 4|LOC0000000006985877|Poste|65555|-29.786421300|-55.771659400|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328402|69354|LOC0000000006986143|Poste|-29.786693400|-55.772015700|Aerial|Cordoalha|22.010000000|22.010000000|65603|LOC0000000006984582|Poste|-29.786891200|-55.772035300|EQP0000000007042521|CAIXA DE EMENDA GENERICA 4|LOC0000000006985877|Poste|65555|-29.786421300|-55.771659400|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328402|65607|LOC0000000006984586|Poste|-29.786702400|-55.773325500|Aerial|Cordoalha|28.960000000|28.960000000|65609|LOC0000000006984589|Poste|-29.786957700|-55.773388900|EQP0000000007042521|CAIXA DE EMENDA GENERICA 4|LOC0000000006985877|Poste|65555|-29.786421300|-55.771659400|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328402|65605|LOC0000000006984584|Poste|-29.786767200|-55.772912900|Aerial|Cordoalha|40.540000000|40.540000000|65607|LOC0000000006984586|Poste|-29.786702400|-55.773325500|EQP0000000007042521|CAIXA DE EMENDA GENERICA 4|LOC0000000006985877|Poste|65555|-29.786421300|-55.771659400|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328402|65604|LOC0000000006984583|Poste|-29.786828700|-55.772417500|Aerial|Cordoalha|48.380000000|48.380000000|65605|LOC0000000006984584|Poste|-29.786767200|-55.772912900|EQP0000000007042521|CAIXA DE EMENDA GENERICA 4|LOC0000000006985877|Poste|65555|-29.786421300|-55.771659400|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328402|65554|LOC0000000006985876|Poste|-29.786415000|-55.771988200|Aerial|Cordoalha|30.970000000|30.970000000|69354|LOC0000000006986143|Poste|-29.786693400|-55.772015700|EQP0000000007042521|CAIXA DE EMENDA GENERICA 4|LOC0000000006985877|Poste|65555|-29.786421300|-55.771659400|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328402|65603|LOC0000000006984582|Poste|-29.786891200|-55.772035300|Aerial|Cordoalha|37.600000000|37.600000000|65604|LOC0000000006984583|Poste|-29.786828700|-55.772417500|EQP0000000007042521|CAIXA DE EMENDA GENERICA 4|LOC0000000006985877|Poste|65555|-29.786421300|-55.771659400|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325976|67216|LOC0000000006986252|Poste|-29.794602400|-55.797441600|Aerial|Cordoalha|26.670000000|26.670000000|67215|LOC0000000006986251|Poste|-29.794833000|-55.797520300|EQP0000000007040222|I01G0955|LOC0000000006986251|Poste|67215|-29.794833000|-55.797520300|EQP0000000007040184|I01G0956|LOC0000000006986349|Poste|67344|-29.793961600|-55.797235800|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325976|67217|LOC0000000006986253|Poste|-29.794301600|-55.797351600|Aerial|Cordoalha|34.460000000|34.460000000|67216|LOC0000000006986252|Poste|-29.794602400|-55.797441600|EQP0000000007040222|I01G0955|LOC0000000006986251|Poste|67215|-29.794833000|-55.797520300|EQP0000000007040184|I01G0956|LOC0000000006986349|Poste|67344|-29.793961600|-55.797235800|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325976|67344|LOC0000000006986349|Poste|-29.793961600|-55.797235800|Aerial|Cordoalha|39.320000000|39.320000000|67217|LOC0000000006986253|Poste|-29.794301600|-55.797351600|EQP0000000007040222|I01G0955|LOC0000000006986251|Poste|67215|-29.794833000|-55.797520300|EQP0000000007040184|I01G0956|LOC0000000006986349|Poste|67344|-29.793961600|-55.797235800|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328417|65622|LOC0000000006984666|Poste|-29.787540000|-55.773555100|Aerial|Cordoalha|30.730000000|30.730000000|65643|LOC0000000006984667|Poste|-29.787809000|-55.773631800|EQP0000000007039751|I01G02143|LOC0000000006984667|Poste|65643|-29.787809000|-55.773631800|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328417|65621|LOC0000000006984665|Poste|-29.787227400|-55.773465900|Aerial|Cordoalha|35.710000000|35.710000000|65622|LOC0000000006984666|Poste|-29.787540000|-55.773555100|EQP0000000007039751|I01G02143|LOC0000000006984667|Poste|65643|-29.787809000|-55.773631800|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328417|65609|LOC0000000006984589|Poste|-29.786957700|-55.773388900|Aerial|Cordoalha|30.810000000|30.810000000|65621|LOC0000000006984665|Poste|-29.787227400|-55.773465900|EQP0000000007039751|I01G02143|LOC0000000006984667|Poste|65643|-29.787809000|-55.773631800|EQP0000000007039750|I01G02144|LOC0000000006984589|Poste|65609|-29.786957700|-55.773388900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329025|56441|LOC0000000006982585|Poste|-29.785491400|-55.791056000|Aerial|Cordoalha|11.620000000|11.620000000|PONTOINTERESSE100|LOC0000000006967025|Indefinido|-29.785453000|-55.791167800|EQP0000000007042901|CAIXA DE EMENDA GENERICA 19|LOC0000000006982586|Poste|56442|-29.785147700|-55.790945900|EQP0000000007040152|I01GPF1106|LOC0000000006967025|Ponto de Interesse|PONTOINTERESSE100|-29.785453000|-55.791167800|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329025|56442|LOC0000000006982586|Poste|-29.785147700|-55.790945900|Aerial|Cordoalha|39.560000000|39.560000000|56441|LOC0000000006982585|Poste|-29.785491400|-55.791056000|EQP0000000007042901|CAIXA DE EMENDA GENERICA 19|LOC0000000006982586|Poste|56442|-29.785147700|-55.790945900|EQP0000000007040152|I01GPF1106|LOC0000000006967025|Ponto de Interesse|PONTOINTERESSE100|-29.785453000|-55.791167800|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329618|48202|LOC0000000006981946|Poste|-29.776029900|-55.792696400|Aerial|Cordoalha|33.090000000|33.090000000|48234|LOC0000000006981958|Poste|-29.775742700|-55.792603100|EQP0000000007039602|I01G01784|LOC0000000006981946|Poste|48202|-29.776029900|-55.792696400|EQP0000000007039601|I01G01783|LOC0000000006981960|Poste|48236|-29.775193700|-55.792424100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329618|48234|LOC0000000006981958|Poste|-29.775742700|-55.792603100|Aerial|Cordoalha|32.240000000|32.240000000|48235|LOC0000000006981959|Poste|-29.775462800|-55.792512400|EQP0000000007039602|I01G01784|LOC0000000006981946|Poste|48202|-29.776029900|-55.792696400|EQP0000000007039601|I01G01783|LOC0000000006981960|Poste|48236|-29.775193700|-55.792424100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329618|48235|LOC0000000006981959|Poste|-29.775462800|-55.792512400|Aerial|Cordoalha|31.030000000|31.030000000|48236|LOC0000000006981960|Poste|-29.775193700|-55.792424100|EQP0000000007039602|I01G01784|LOC0000000006981946|Poste|48202|-29.776029900|-55.792696400|EQP0000000007039601|I01G01783|LOC0000000006981960|Poste|48236|-29.775193700|-55.792424100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330626|48726|LOC0000000006981476|Poste|-29.779929100|-55.790158300|Aerial|Cordoalha|3.900000000|3.900000000|PONTOINTERESSE38|LOC0000000006966961|Indefinido|-29.779960900|-55.790141100|EQP0000000007042927|CAIXA DE EMENDA GENERICA 56|LOC0000000006981529|Poste|48789|-29.780280700|-55.788701700|EQP0000000007042542|I01GPF1914|LOC0000000006966961|Ponto de Interesse|PONTOINTERESSE38|-29.779960900|-55.790141100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330626|48732|LOC0000000006981482|Poste|-29.780146900|-55.789238000|Aerial|Cordoalha|34.930000000|34.930000000|48733|LOC0000000006981483|Poste|-29.780063500|-55.789586300|EQP0000000007042927|CAIXA DE EMENDA GENERICA 56|LOC0000000006981529|Poste|48789|-29.780280700|-55.788701700|EQP0000000007042542|I01GPF1914|LOC0000000006966961|Ponto de Interesse|PONTOINTERESSE38|-29.779960900|-55.790141100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330626|48732|LOC0000000006981482|Poste|-29.780146900|-55.789238000|Aerial|Cordoalha|31.270000000|31.270000000|48822|LOC0000000006981572|Poste|-29.780224400|-55.788927100|EQP0000000007042927|CAIXA DE EMENDA GENERICA 56|LOC0000000006981529|Poste|48789|-29.780280700|-55.788701700|EQP0000000007042542|I01GPF1914|LOC0000000006966961|Ponto de Interesse|PONTOINTERESSE38|-29.779960900|-55.790141100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330626|48822|LOC0000000006981572|Poste|-29.780224400|-55.788927100|Aerial|Cordoalha|22.670000000|22.670000000|48789|LOC0000000006981529|Poste|-29.780280700|-55.788701700|EQP0000000007042927|CAIXA DE EMENDA GENERICA 56|LOC0000000006981529|Poste|48789|-29.780280700|-55.788701700|EQP0000000007042542|I01GPF1914|LOC0000000006966961|Ponto de Interesse|PONTOINTERESSE38|-29.779960900|-55.790141100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330626|48733|LOC0000000006981483|Poste|-29.780063500|-55.789586300|Aerial|Cordoalha|38.430000000|38.430000000|48728|LOC0000000006981478|Poste|-29.779973300|-55.789970000|EQP0000000007042927|CAIXA DE EMENDA GENERICA 56|LOC0000000006981529|Poste|48789|-29.780280700|-55.788701700|EQP0000000007042542|I01GPF1914|LOC0000000006966961|Ponto de Interesse|PONTOINTERESSE38|-29.779960900|-55.790141100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330626|48728|LOC0000000006981478|Poste|-29.779973300|-55.789970000|Aerial|Cordoalha|18.860000000|18.860000000|48726|LOC0000000006981476|Poste|-29.779929100|-55.790158300|EQP0000000007042927|CAIXA DE EMENDA GENERICA 56|LOC0000000006981529|Poste|48789|-29.780280700|-55.788701700|EQP0000000007042542|I01GPF1914|LOC0000000006966961|Ponto de Interesse|PONTOINTERESSE38|-29.779960900|-55.790141100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329766|48854|LOC0000000006981651|Poste|-29.777679300|-55.788623600|Aerial|Cordoalha|8.810000000|8.810000000|50161|LOC0000000006982036|Poste|-29.777623600|-55.788558600|EQP0000000007042832|I01G01798|LOC0000000006981654|Poste|48857|-29.777545800|-55.788842100|EQP0000000007042128|I01G01797|LOC0000000006982038|Poste|50163|-29.777033000|-55.788348500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329766|48857|LOC0000000006981654|Poste|-29.777545800|-55.788842100|Aerial|Cordoalha|25.800000000|25.800000000|48854|LOC0000000006981651|Poste|-29.777679300|-55.788623600|EQP0000000007042832|I01G01798|LOC0000000006981654|Poste|48857|-29.777545800|-55.788842100|EQP0000000007042128|I01G01797|LOC0000000006982038|Poste|50163|-29.777033000|-55.788348500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329766|50162|LOC0000000006982037|Poste|-29.777307000|-55.788446000|Aerial|Cordoalha|31.800000000|31.800000000|50163|LOC0000000006982038|Poste|-29.777033000|-55.788348500|EQP0000000007042832|I01G01798|LOC0000000006981654|Poste|48857|-29.777545800|-55.788842100|EQP0000000007042128|I01G01797|LOC0000000006982038|Poste|50163|-29.777033000|-55.788348500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329766|50161|LOC0000000006982036|Poste|-29.777623600|-55.788558600|Aerial|Cordoalha|36.750000000|36.750000000|50162|LOC0000000006982037|Poste|-29.777307000|-55.788446000|EQP0000000007042832|I01G01798|LOC0000000006981654|Poste|48857|-29.777545800|-55.788842100|EQP0000000007042128|I01G01797|LOC0000000006982038|Poste|50163|-29.777033000|-55.788348500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327514|66746|LOC0000000006984878|Poste|-29.801284500|-55.800982500|Aerial|Cordoalha|29.930000000|29.930000000|66745|LOC0000000006984877|Poste|-29.801545300|-55.801062700|EQP0000000007041310|I01G0270|LOC0000000006984875|Poste|66743|-29.802031100|-55.801212000|EQP0000000007041311|I01G0271|LOC0000000006984878|Poste|66746|-29.801284500|-55.800982500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327514|66744|LOC0000000006984876|Poste|-29.801865000|-55.801160900|Aerial|Cordoalha|19.060000000|19.060000000|66743|LOC0000000006984875|Poste|-29.802031100|-55.801212000|EQP0000000007041310|I01G0270|LOC0000000006984875|Poste|66743|-29.802031100|-55.801212000|EQP0000000007041311|I01G0271|LOC0000000006984878|Poste|66746|-29.801284500|-55.800982500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327514|66745|LOC0000000006984877|Poste|-29.801545300|-55.801062700|Aerial|Cordoalha|36.690000000|36.690000000|66744|LOC0000000006984876|Poste|-29.801865000|-55.801160900|EQP0000000007041310|I01G0270|LOC0000000006984875|Poste|66743|-29.802031100|-55.801212000|EQP0000000007041311|I01G0271|LOC0000000006984878|Poste|66746|-29.801284500|-55.800982500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328527|65845|LOC0000000006984942|Poste|-29.790065400|-55.770974400|Aerial|Cordoalha|31.780000000|31.780000000|65846|LOC0000000006984943|Poste|-29.790341700|-55.771062300|EQP0000000007040428|I01G02150|LOC0000000006984941|Poste|65844|-29.789789000|-55.770886500|EQP0000000007039767|I01G02149|LOC0000000006985009|Poste|65848|-29.790656700|-55.771162600|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329402|47595|LOC0000000006981448|Poste|-29.777168800|-55.795714900|Aerial|Cordoalha|23.780000000|23.780000000|47570|LOC0000000006982275|Poste|-29.776980200|-55.795597800|EQP0000000007042174|I01G01442|LOC0000000006981450|Poste|47597|-29.778090400|-55.796045100|EQP0000000007042839|I01G01441|LOC0000000006982274|Poste|47569|-29.777007500|-55.795501900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329402|47570|LOC0000000006982275|Poste|-29.776980200|-55.795597800|Aerial|Cordoalha|9.760000000|9.760000000|47569|LOC0000000006982274|Poste|-29.777007500|-55.795501900|EQP0000000007042174|I01G01442|LOC0000000006981450|Poste|47597|-29.778090400|-55.796045100|EQP0000000007042839|I01G01441|LOC0000000006982274|Poste|47569|-29.777007500|-55.795501900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329402|47597|LOC0000000006981450|Poste|-29.778090400|-55.796045100|Aerial|Cordoalha|107.030000000|107.030000000|47595|LOC0000000006981448|Poste|-29.777168800|-55.795714900|EQP0000000007042174|I01G01442|LOC0000000006981450|Poste|47597|-29.778090400|-55.796045100|EQP0000000007042839|I01G01441|LOC0000000006982274|Poste|47569|-29.777007500|-55.795501900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328527|65846|LOC0000000006984943|Poste|-29.790341700|-55.771062300|Aerial|Cordoalha|36.240000000|36.240000000|65848|LOC0000000006985009|Poste|-29.790656700|-55.771162600|EQP0000000007040428|I01G02150|LOC0000000006984941|Poste|65844|-29.789789000|-55.770886500|EQP0000000007039767|I01G02149|LOC0000000006985009|Poste|65848|-29.790656700|-55.771162600|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328527|65844|LOC0000000006984941|Poste|-29.789789000|-55.770886500|Aerial|Cordoalha|31.800000000|31.800000000|65845|LOC0000000006984942|Poste|-29.790065400|-55.770974400|EQP0000000007040428|I01G02150|LOC0000000006984941|Poste|65844|-29.789789000|-55.770886500|EQP0000000007039767|I01G02149|LOC0000000006985009|Poste|65848|-29.790656700|-55.771162600|RS|ALEGRETE|RSALG_G1I01
CBL0000000011326755|61343|LOC0000000006983973|Poste|-29.798882800|-55.813337600|Aerial|Cordoalha|7.520000000|7.520000000|61344|LOC0000000006983974|Poste|-29.798949800|-55.813325400|EQP0000000007040558|I01G0667|LOC0000000006983976|Poste|61346|-29.799280200|-55.812982200|EQP0000000007040557|I01G0666|LOC0000000006983975|Poste|61345|-29.799063800|-55.813557100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011326755|61343|LOC0000000006983973|Poste|-29.798882800|-55.813337600|Aerial|Cordoalha|29.200000000|29.200000000|61345|LOC0000000006983975|Poste|-29.799063800|-55.813557100|EQP0000000007040558|I01G0667|LOC0000000006983976|Poste|61346|-29.799280200|-55.812982200|EQP0000000007040557|I01G0666|LOC0000000006983975|Poste|61345|-29.799063800|-55.813557100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011326755|61344|LOC0000000006983974|Poste|-29.798949800|-55.813325400|Aerial|Cordoalha|49.420000000|49.420000000|61346|LOC0000000006983976|Poste|-29.799280200|-55.812982200|EQP0000000007040558|I01G0667|LOC0000000006983976|Poste|61346|-29.799280200|-55.812982200|EQP0000000007040557|I01G0666|LOC0000000006983975|Poste|61345|-29.799063800|-55.813557100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329771|50163|LOC0000000006982038|Poste|-29.777033000|-55.788348500|Aerial|Cordoalha|43.550000000|43.550000000|50164|LOC0000000006982039|Poste|-29.776657800|-55.788215100|EQP0000000007042129|I01G01796|LOC0000000006982040|Poste|50165|-29.776345200|-55.788103900|EQP0000000007042128|I01G01797|LOC0000000006982038|Poste|50163|-29.777033000|-55.788348500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327896|61146|LOC0000000006983527|Poste|-29.806864500|-55.809836700|Aerial|Cordoalha|9.790000000|9.790000000|61145|LOC0000000006983526|Poste|-29.806951600|-55.809819900|EQP0000000007040937|CAIXA DE EMENDA GENERICA 37|LOC0000000006985048|Poste|63712|-29.806686800|-55.809717900|EQP0000000007041314|I01G0040|LOC0000000006983529|Poste|61148|-29.807549700|-55.809694500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327896|61145|LOC0000000006983526|Poste|-29.806951600|-55.809819900|Aerial|Cordoalha|45.730000000|45.730000000|61147|LOC0000000006983528|Poste|-29.807357400|-55.809734800|EQP0000000007040937|CAIXA DE EMENDA GENERICA 37|LOC0000000006985048|Poste|63712|-29.806686800|-55.809717900|EQP0000000007041314|I01G0040|LOC0000000006983529|Poste|61148|-29.807549700|-55.809694500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327896|61147|LOC0000000006983528|Poste|-29.807357400|-55.809734800|Aerial|Cordoalha|21.670000000|21.670000000|61148|LOC0000000006983529|Poste|-29.807549700|-55.809694500|EQP0000000007040937|CAIXA DE EMENDA GENERICA 37|LOC0000000006985048|Poste|63712|-29.806686800|-55.809717900|EQP0000000007041314|I01G0040|LOC0000000006983529|Poste|61148|-29.807549700|-55.809694500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327896|61052|LOC0000000006983379|Poste|-29.806713900|-55.809900000|Aerial|Cordoalha|17.780000000|17.780000000|61146|LOC0000000006983527|Poste|-29.806864500|-55.809836700|EQP0000000007040937|CAIXA DE EMENDA GENERICA 37|LOC0000000006985048|Poste|63712|-29.806686800|-55.809717900|EQP0000000007041314|I01G0040|LOC0000000006983529|Poste|61148|-29.807549700|-55.809694500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327896|63712|LOC0000000006985048|Poste|-29.806686800|-55.809717900|Aerial|Cordoalha|17.860000000|17.860000000|61052|LOC0000000006983379|Poste|-29.806713900|-55.809900000|EQP0000000007040937|CAIXA DE EMENDA GENERICA 37|LOC0000000006985048|Poste|63712|-29.806686800|-55.809717900|EQP0000000007041314|I01G0040|LOC0000000006983529|Poste|61148|-29.807549700|-55.809694500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329771|50164|LOC0000000006982039|Poste|-29.776657800|-55.788215100|Aerial|Cordoalha|36.280000000|36.280000000|50165|LOC0000000006982040|Poste|-29.776345200|-55.788103900|EQP0000000007042129|I01G01796|LOC0000000006982040|Poste|50165|-29.776345200|-55.788103900|EQP0000000007042128|I01G01797|LOC0000000006982038|Poste|50163|-29.777033000|-55.788348500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327072|68959|LOC0000000006986006|Poste|-29.800448900|-55.792333400|Aerial|Cordoalha|52.400000000|52.400000000|68958|LOC0000000006986005|Poste|-29.800388500|-55.791795800|EQP0000000007040771|I01G0322|LOC0000000006982570|Poste|58393|-29.799895600|-55.792797100|EQP0000000007040772|I01G0321|LOC0000000006985727|Poste|66502|-29.800974100|-55.788336100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327072|68958|LOC0000000006986005|Poste|-29.800388500|-55.791795800|Aerial|Cordoalha|47.750000000|47.750000000|66499|LOC0000000006985724|Poste|-29.800336200|-55.791305600|EQP0000000007040771|I01G0322|LOC0000000006982570|Poste|58393|-29.799895600|-55.792797100|EQP0000000007040772|I01G0321|LOC0000000006985727|Poste|66502|-29.800974100|-55.788336100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327072|58394|LOC0000000006982571|Poste|-29.799876900|-55.792552500|Aerial|Cordoalha|23.740000000|23.740000000|58393|LOC0000000006982570|Poste|-29.799895600|-55.792797100|EQP0000000007040771|I01G0322|LOC0000000006982570|Poste|58393|-29.799895600|-55.792797100|EQP0000000007040772|I01G0321|LOC0000000006985727|Poste|66502|-29.800974100|-55.788336100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327072|58395|LOC0000000006982572|Poste|-29.799907200|-55.792518400|Aerial|Cordoalha|4.710000000|4.710000000|58394|LOC0000000006982571|Poste|-29.799876900|-55.792552500|EQP0000000007040771|I01G0322|LOC0000000006982570|Poste|58393|-29.799895600|-55.792797100|EQP0000000007040772|I01G0321|LOC0000000006985727|Poste|66502|-29.800974100|-55.788336100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327072|58398|LOC0000000006982623|Poste|-29.800329800|-55.792477800|Aerial|Cordoalha|19.210000000|19.210000000|68959|LOC0000000006986006|Poste|-29.800448900|-55.792333400|EQP0000000007040771|I01G0322|LOC0000000006982570|Poste|58393|-29.799895600|-55.792797100|EQP0000000007040772|I01G0321|LOC0000000006985727|Poste|66502|-29.800974100|-55.788336100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327072|66498|LOC0000000006985723|Poste|-29.800325300|-55.790952000|Aerial|Cordoalha|37.790000000|37.790000000|66497|LOC0000000006985722|Poste|-29.800398800|-55.790570300|EQP0000000007040771|I01G0322|LOC0000000006982570|Poste|58393|-29.799895600|-55.792797100|EQP0000000007040772|I01G0321|LOC0000000006985727|Poste|66502|-29.800974100|-55.788336100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327072|66495|LOC0000000006985720|Poste|-29.800586800|-55.789848200|Aerial|Cordoalha|39.800000000|39.800000000|66494|LOC0000000006985719|Poste|-29.800686200|-55.789452600|EQP0000000007040771|I01G0322|LOC0000000006982570|Poste|58393|-29.799895600|-55.792797100|EQP0000000007040772|I01G0321|LOC0000000006985727|Poste|66502|-29.800974100|-55.788336100|RS|ALEGRETE|RSALG_G1I01
