UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000008024348;I01G0381;CTO SPLITTER 1 8;SCGRB_G1I01;RUA TOMAZIA FAUSTINA DA CONCEICAO GAROPABA CENTRO 88495000 SC 238;GAROPABA;-28.029559100;-48.615305200;G0;SCGRB-I01SP48;SCGRB-I01SP48-SS5;BR-SCGRB01-OLT01-NK;1/1/3/16
EQP0000000008101380;I01G0405;CTO SPLITTER 1 8;SCGRB_G1I01;RUA TEODORO OLAVIO PACHECO GAROPABA CENTRO 88495000 SC 140;GAROPABA;-28.030890400;-48.618509600;G0;SCGRB-I01SP51;SCGRB-I01SP51-SS5;BR-SCGRB01-OLT01-NK;1/1/4/3
EQP0000000008405444;I01G0232;CTO SPLITTER 1 8;SCGRB_G1I01;RUA DO TRAVESSAO GAROPABA AMBROSIO 88495000 SC 305;GAROPABA;-28.033951000;-48.638538000;G0;SCGRB-I01SP29;SCGRB-I01SP29-SS8;BR-SCGRB01-OLT01-NK;1/1/2/13
EQP0000000014491035;I01G0276;CTO SPLITTER 1 8;SCGRB_G1I01;RUA LAJEADO GAROPABA CENTRO 88495000 SC 1392;GAROPABA;-28.031333700;-48.636542900;G0;SCGRB-I01SP35;SCGRB-I01SP35-SS4;BR-SCGRB01-OLT01-NK;1/1/3/3
EQP0000000008294017;I01G0023;CTO SPLITTER 1 8;SCGRB_G1I01;RODOVIA SC 434 GAROPABA CENTRO 88495000 SC SN1;GAROPABA;-28.051725100;-48.647096900;G0;SCGRB-I01SP3;SCGRB-I01SP3-SS7;BR-SCGRB01-OLT01-NK;1/1/1/3
EQP0000000008780777;I01G0058;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SEM NOME 47 GAROPABA CENTRO 88495000 SC SN;GAROPABA;-28.044730300;-48.645429600;G0;SCGRB-I01SP8;SCGRB-I01SP8-SS2;BR-SCGRB01-OLT01-NK;1/1/1/8
EQP0000000008389494;I01G0101;CTO SPLITTER 1 8;SCGRB_G1I01;RUA JOAQUIM MANOEL SERAFIM GAROPABA CENTRO 88495000 SC 125;GAROPABA;-28.046046500;-48.635810300;G0;SCGRB-I01SP13;SCGRB-I01SP13-SS5;BR-SCGRB01-OLT01-NK;1/1/1/13
EQP0000000008109282;I01G0002;CTO SPLITTER 1 8;SCGRB_G1I01;RODOVIA SC 434 GAROPABA CENTRO 88495000 SC 98;GAROPABA;-28.057053000;-48.657026800;G0;SCGRB-I01SP1;SCGRB-I01SP1-SS2;BR-SCGRB01-OLT01-NK;1/1/1/1
EQP0000000014663679;I01G0285;CTO SPLITTER 1 8;SCGRB_G1I01;RODOVIA DOS ACORES GAROPABA AMBROSIO DE DENTRO 88495000 SC SN;GAROPABA;-28.025590500;-48.644929700;G0;SCGRB-I01SP36;SCGRB-I01SP36-SS5;BR-SCGRB01-OLT01-NK;1/1/3/4
EQP0000000008568785;I01G0083;CTO SPLITTER 1 8;SCGRB_G1I01;RODOVIA SC 434 GAROPABA CENTRO 88495000 SC 4033;GAROPABA;-28.050463300;-48.644154000;G0;SCGRB-I01SP11;SCGRB-I01SP11-SS3;BR-SCGRB01-OLT01-NK;1/1/1/11
